region,technology,spore,capacity_twh
Slovakia,hydro_reservoir,30,0.713396145812808
Slovakia,hydro_reservoir,31,0.713396145812808
Slovakia,hydro_reservoir,32,0.713396145812808
Slovakia,hydro_reservoir,33,0.713396145812808
Slovakia,hydro_reservoir,34,0.713396145812808
Slovakia,hydro_reservoir,35,0.713396145812808
Slovakia,hydro_reservoir,36,0.713396145812808
Slovakia,hydro_reservoir,37,0.713396145812808
Slovakia,hydro_reservoir,38,0.713396145812808
Slovakia,hydro_reservoir,39,0.713396145812808
Slovakia,hydro_reservoir,40,0.713396145812808
Slovakia,hydro_reservoir,41,0.713396145812808
Slovakia,hydro_reservoir,42,0.713396145812808
Slovakia,hydro_reservoir,43,0.713396145812808
Slovakia,hydro_reservoir,44,0.713396145812808
Slovakia,hydro_reservoir,45,0.713396145812808
Slovakia,hydro_reservoir,46,0.713396145812808
Slovakia,hydro_reservoir,47,0.713396145812808
Slovakia,hydro_reservoir,48,0.713396145812808
Slovakia,hydro_reservoir,49,0.713396145812808
Slovakia,hydro_reservoir,50,0.713396145812808
Slovakia,hydro_reservoir,51,0.713396145812808
Slovakia,hydro_reservoir,52,0.713396145812808
Slovakia,hydro_reservoir,53,0.713396145812808
Slovakia,hydro_reservoir,54,0.713396145812808
Slovakia,hydro_reservoir,55,0.713396145812808
Slovakia,hydro_reservoir,56,0.713396145812808
Slovakia,hydro_reservoir,57,0.713396145812808
Slovakia,hydro_reservoir,58,0.713396145812808
Slovakia,hydro_reservoir,59,0.713396145812808
Slovakia,hydro_reservoir,60,0.713396145812808
Slovakia,hydro_reservoir,61,0.713396145812808
Slovakia,hydro_reservoir,62,0.713396145812808
Slovakia,hydro_reservoir,63,0.713396145812808
Slovakia,hydro_reservoir,64,0.713396145812808
Slovakia,hydro_reservoir,65,0.713396145812808
Slovakia,hydro_reservoir,66,0.713396145812808
Slovakia,hydro_reservoir,67,0.713396145812808
Slovakia,hydro_reservoir,68,0.713396145812808
Slovakia,hydro_reservoir,69,0.713396145812808
Slovakia,hydro_reservoir,70,0.713396145812808
Slovakia,hydro_reservoir,71,0.713396145812808
Slovakia,hydro_reservoir,72,0.713396145812808
Slovakia,hydro_reservoir,73,0.713396145812808
Slovakia,hydro_reservoir,74,0.713396145812808
Slovakia,hydro_reservoir,75,0.713396145812808
Slovakia,hydro_reservoir,76,0.713396145812808
Slovakia,hydro_reservoir,77,0.713396145812808
Slovakia,hydro_reservoir,78,0.713396145812808
Slovakia,hydro_reservoir,79,0.713396145812808
Slovakia,hydro_reservoir,80,0.713396145812808
Slovakia,hydro_reservoir,81,0.713396145812808
Slovakia,hydro_reservoir,82,0.713396145812808
Slovakia,hydro_reservoir,83,0.713396145812808
Slovakia,hydro_reservoir,84,0.713396145812808
Slovakia,hydro_reservoir,85,0.713396145812808
Slovakia,hydro_reservoir,86,0.713396145812808
Slovakia,hydro_reservoir,87,0.713396145812808
Slovakia,hydro_reservoir,88,0.713396145812808
Slovakia,hydro_reservoir,89,0.713396145812808
Slovakia,hydro_reservoir,90,0.713396145812808
Slovakia,hydro_reservoir,91,0.713396145812808
Slovakia,hydro_reservoir,92,0.713396145812808
Slovakia,hydro_reservoir,93,0.713396145812808
Slovakia,hydro_reservoir,94,0.713396145812808
Slovakia,hydro_reservoir,95,0.713396145812808
Slovakia,hydro_reservoir,96,0.713396145812808
Slovakia,hydro_reservoir,97,0.713396145812808
Slovakia,hydro_reservoir,98,0.713396145812808
Slovakia,hydro_reservoir,99,0.713396145812808
Slovakia,hydro_reservoir,100,0.713396145812808
Slovakia,hydro_reservoir,101,0.713396145812808
Slovakia,hydro_reservoir,102,0.713396145812808
Slovakia,hydro_reservoir,103,0.713396145812808
Slovakia,hydro_reservoir,104,0.713396145812808
Slovakia,hydro_reservoir,105,0.713396145812808
Slovakia,hydro_reservoir,106,0.713396145812808
Slovakia,hydro_reservoir,107,0.713396145812808
Slovakia,hydro_reservoir,108,0.713396145812808
Slovakia,hydro_reservoir,109,0.713396145812808
Slovakia,hydro_reservoir,110,0.713396145812808
Slovakia,hydro_reservoir,111,0.713396145812808
Slovakia,hydro_reservoir,112,0.713396145812808
Slovakia,hydro_reservoir,113,0.713396145812808
Slovakia,hydro_reservoir,114,0.713396145812808
Slovakia,hydro_reservoir,115,0.713396145812808
Slovakia,hydro_reservoir,116,0.713396145812808
Slovakia,hydro_reservoir,117,0.713396145812808
Slovakia,hydro_reservoir,118,0.713396145812808
Slovakia,hydro_reservoir,119,0.713396145812808
Slovakia,hydro_reservoir,120,0.713396145812808
Slovakia,hydro_reservoir,121,0.713396145812808
Slovakia,hydro_reservoir,122,0.713396145812808
Slovakia,hydro_reservoir,123,0.713396145812808
Slovakia,hydro_reservoir,124,0.713396145812808
Slovakia,hydro_reservoir,125,0.713396145812808
Slovakia,hydro_reservoir,126,0.713396145812808
Slovakia,hydro_reservoir,127,0.713396145812808
Slovakia,hydro_reservoir,128,0.713396145812808
Slovakia,hydro_reservoir,129,0.713396145812808
Slovakia,hydro_reservoir,130,0.713396145812808
Slovakia,hydro_reservoir,131,0.713396145812808
Slovakia,hydro_reservoir,132,0.713396145812808
Slovakia,hydro_reservoir,133,0.713396145812808
Slovakia,hydro_reservoir,134,0.713396145812808
Slovakia,hydro_reservoir,135,0.713396145812808
Slovakia,hydro_reservoir,136,0.713396145812808
Slovakia,hydro_reservoir,137,0.713396145812808
Slovakia,hydro_reservoir,138,0.713396145812808
Slovakia,hydro_reservoir,139,0.713396145812808
Slovakia,hydro_reservoir,140,0.713396145812808
Slovakia,hydro_reservoir,141,0.713396145812808
Slovakia,hydro_reservoir,142,0.713396145812808
Slovakia,hydro_reservoir,143,0.713396145812808
Slovakia,hydro_reservoir,144,0.713396145812808
Slovakia,hydro_reservoir,145,0.713396145812808
Slovakia,hydro_reservoir,146,0.713396145812808
Slovakia,hydro_reservoir,147,0.713396145812808
Slovakia,hydro_reservoir,148,0.713396145812808
Slovakia,hydro_reservoir,149,0.713396145812808
Slovakia,hydro_reservoir,150,0.713396145812808
Slovakia,hydro_reservoir,151,0.713396145812808
Slovakia,hydro_reservoir,152,0.713396145812808
Slovakia,hydro_reservoir,153,0.713396145812808
Slovakia,hydro_reservoir,154,0.713396145812808
Slovakia,hydro_reservoir,155,0.713396145812808
Slovakia,hydro_reservoir,156,0.713396145812808
Slovakia,hydro_reservoir,157,0.713396145812808
Slovakia,hydro_reservoir,158,0.713396145812808
Slovakia,hydro_reservoir,159,0.713396145812808
Slovakia,hydro_reservoir,160,0.713396145812808
Slovakia,hydro_reservoir,161,0.713396145812808
Slovakia,hydro_reservoir,162,0.713396145812808
Slovakia,hydro_reservoir,163,0.713396145812808
Slovakia,hydro_reservoir,164,0.713396145812808
Slovakia,hydro_reservoir,165,0.713396145812808
Slovakia,hydro_reservoir,166,0.713396145812808
Slovakia,hydro_reservoir,167,0.713396145812808
Slovakia,hydro_reservoir,168,0.713396145812808
Slovakia,hydro_reservoir,169,0.713396145812808
Slovakia,hydro_reservoir,170,0.713396145812808
Slovakia,hydro_reservoir,171,0.713396145812808
Slovakia,hydro_reservoir,172,0.713396145812808
Slovakia,hydro_reservoir,173,0.713396145812808
Slovakia,hydro_reservoir,174,0.713396145812808
Slovakia,hydro_reservoir,175,0.713396145812808
Slovakia,hydro_reservoir,176,0.713396145812808
Slovakia,hydro_reservoir,177,0.713396145812808
Slovakia,hydro_reservoir,178,0.713396145812808
Slovakia,hydro_reservoir,179,0.713396145812808
Slovakia,hydro_reservoir,180,0.713396145812808
Slovakia,hydro_reservoir,181,0.713396145812808
Slovakia,hydro_reservoir,182,0.713396145812808
Slovakia,hydro_reservoir,183,0.713396145812808
Slovakia,hydro_reservoir,184,0.713396145812808
Slovakia,hydro_reservoir,185,0.713396145812808
Slovakia,hydro_reservoir,186,0.713396145812808
Slovakia,hydro_reservoir,187,0.713396145812808
Slovakia,hydro_reservoir,188,0.713396145812808
Slovakia,hydro_reservoir,189,0.713396145812808
Slovakia,pumped_hydro,0,0.0104790238491403
Slovakia,pumped_hydro,1,0.0104790238491403
Slovakia,pumped_hydro,2,0.0104790238491403
Slovakia,pumped_hydro,3,0.0104790238491403
Slovakia,pumped_hydro,4,0.0104790238491403
Slovakia,pumped_hydro,5,0.0104790238491403
Slovakia,pumped_hydro,6,0.0104790238491403
Slovakia,pumped_hydro,7,0.0104790238491403
Slovakia,pumped_hydro,8,0.0104790238491403
Slovakia,pumped_hydro,9,0.0104790238491403
Slovakia,pumped_hydro,10,0.0104790238491403
Slovakia,pumped_hydro,11,0.0104790238491403
Slovakia,pumped_hydro,12,0.0104790238491403
Slovakia,pumped_hydro,13,0.0104790238491403
Slovakia,pumped_hydro,14,0.0104790238491403
Slovakia,pumped_hydro,15,0.0104790238491403
Slovakia,pumped_hydro,16,0.0104790238491403
Slovakia,pumped_hydro,17,0.0104790238491403
Slovakia,pumped_hydro,18,0.0104790238491403
Slovakia,pumped_hydro,19,0.0104790238491403
Slovakia,pumped_hydro,20,0.0104790238491403
Slovakia,pumped_hydro,21,0.0104790238491403
Slovakia,pumped_hydro,22,0.0104790238491403
Slovakia,pumped_hydro,23,0.0104790238491403
Slovakia,pumped_hydro,24,0.0104790238491403
Slovakia,pumped_hydro,25,0.0104790238491403
Slovakia,pumped_hydro,26,0.0104790238491403
Slovakia,pumped_hydro,27,0.0104790238491403
Slovakia,pumped_hydro,28,0.0104790238491403
Slovakia,pumped_hydro,29,0.0104790238491403
Slovakia,pumped_hydro,30,0.0104790238491403
Slovakia,pumped_hydro,31,0.0104790238491403
Slovakia,pumped_hydro,32,0.0104790238491403
Slovakia,pumped_hydro,33,0.0104790238491403
Slovakia,pumped_hydro,34,0.0104790238491403
Slovakia,pumped_hydro,35,0.0104790238491403
Slovakia,pumped_hydro,36,0.0104790238491403
Slovakia,pumped_hydro,37,0.0104790238491403
Slovakia,pumped_hydro,38,0.0104790238491403
Slovakia,pumped_hydro,39,0.0104790238491403
Slovakia,pumped_hydro,40,0.0104790238491403
Slovakia,pumped_hydro,41,0.0104790238491403
Slovakia,pumped_hydro,42,0.0104790238491403
Slovakia,pumped_hydro,43,0.0104790238491403
Slovakia,pumped_hydro,44,0.0104790238491403
Slovakia,pumped_hydro,45,0.0104790238491403
Slovakia,pumped_hydro,46,0.0104790238491403
Slovakia,pumped_hydro,47,0.0104790238491403
Slovakia,pumped_hydro,48,0.0104790238491403
Slovakia,pumped_hydro,49,0.0104790238491403
Slovakia,pumped_hydro,50,0.0104790238491403
Slovakia,pumped_hydro,51,0.0104790238491403
Slovakia,pumped_hydro,52,0.0104790238491403
Slovakia,pumped_hydro,53,0.0104790238491403
Slovakia,pumped_hydro,54,0.0104790238491403
Slovakia,pumped_hydro,55,0.0104790238491403
Slovakia,pumped_hydro,56,0.0104790238491403
Slovakia,pumped_hydro,57,0.0104790238491403
Slovakia,pumped_hydro,58,0.0104790238491403
Slovakia,pumped_hydro,59,0.0104790238491403
Slovakia,pumped_hydro,60,0.0104790238491403
Slovakia,pumped_hydro,61,0.0104790238491403
Slovakia,pumped_hydro,62,0.0104790238491403
Slovakia,pumped_hydro,63,0.0104790238491403
Slovakia,pumped_hydro,64,0.0104790238491403
Slovakia,pumped_hydro,65,0.0104790238491403
Slovakia,pumped_hydro,66,0.0104790238491403
Slovakia,pumped_hydro,67,0.0104790238491403
Slovakia,pumped_hydro,68,0.0104790238491403
Slovakia,pumped_hydro,69,0.0104790238491403
Slovakia,pumped_hydro,70,0.0104790238491403
Slovakia,pumped_hydro,71,0.0104790238491403
Slovakia,pumped_hydro,72,0.0104790238491403
Slovakia,pumped_hydro,73,0.0104790238491403
Slovakia,pumped_hydro,74,0.0104790238491403
Slovakia,pumped_hydro,75,0.0104790238491403
Slovakia,pumped_hydro,76,0.0104790238491403
Slovakia,pumped_hydro,77,0.0104790238491403
Slovakia,pumped_hydro,78,0.0104790238491403
Slovakia,pumped_hydro,79,0.0104790238491403
Slovakia,pumped_hydro,80,0.0104790238491403
Slovakia,pumped_hydro,81,0.0104790238491403
Slovakia,pumped_hydro,82,0.0104790238491403
Slovakia,pumped_hydro,83,0.0104790238491403
Slovakia,pumped_hydro,84,0.0104790238491403
Slovakia,pumped_hydro,85,0.0104790238491403
Slovakia,pumped_hydro,86,0.0104790238491403
Slovakia,pumped_hydro,87,0.0104790238491403
Slovakia,pumped_hydro,88,0.0104790238491403
Slovakia,pumped_hydro,89,0.0104790238491403
Slovakia,pumped_hydro,90,0.0104790238491403
Slovakia,pumped_hydro,91,0.0104790238491403
Slovakia,pumped_hydro,92,0.0104790238491403
Slovakia,pumped_hydro,93,0.0104790238491403
Slovakia,pumped_hydro,94,0.0104790238491403
Slovakia,pumped_hydro,95,0.0104790238491403
Slovakia,pumped_hydro,96,0.0104790238491403
Slovakia,pumped_hydro,97,0.0104790238491403
Slovakia,pumped_hydro,98,0.0104790238491403
Slovakia,pumped_hydro,99,0.0104790238491403
Slovakia,pumped_hydro,100,0.0104790238491403
Slovakia,pumped_hydro,101,0.0104790238491403
Slovakia,pumped_hydro,102,0.0104790238491403
Slovakia,pumped_hydro,103,0.0104790238491403
Slovakia,pumped_hydro,104,0.0104790238491403
Slovakia,pumped_hydro,105,0.0104790238491403
Slovakia,pumped_hydro,106,0.0104790238491403
Slovakia,pumped_hydro,107,0.0104790238491403
Slovakia,pumped_hydro,108,0.0104790238491403
Slovakia,pumped_hydro,109,0.0104790238491403
Slovakia,pumped_hydro,110,0.0104790238491403
Slovakia,pumped_hydro,111,0.0104790238491403
Slovakia,pumped_hydro,112,0.0104790238491403
Slovakia,pumped_hydro,113,0.0104790238491403
Slovakia,pumped_hydro,114,0.0104790238491403
Slovakia,pumped_hydro,115,0.0104790238491403
Slovakia,pumped_hydro,116,0.0104790238491403
Slovakia,pumped_hydro,117,0.0104790238491403
Slovakia,pumped_hydro,118,0.0104790238491403
Slovakia,pumped_hydro,119,0.0104790238491403
Slovakia,pumped_hydro,120,0.0104790238491403
Slovakia,pumped_hydro,121,0.0104790238491403
Slovakia,pumped_hydro,122,0.0104790238491403
Slovakia,pumped_hydro,123,0.0104790238491403
Slovakia,pumped_hydro,124,0.0104790238491403
Slovakia,pumped_hydro,125,0.0104790238491403
Slovakia,pumped_hydro,126,0.0104790238491403
Slovakia,pumped_hydro,127,0.0104790238491403
Slovakia,pumped_hydro,128,0.0104790238491403
Slovakia,pumped_hydro,129,0.0104790238491403
Slovakia,pumped_hydro,130,0.0104790238491403
Slovakia,pumped_hydro,131,0.0104790238491403
Slovakia,pumped_hydro,132,0.0104790238491403
Slovakia,pumped_hydro,133,0.0104790238491403
Slovakia,pumped_hydro,134,0.0104790238491403
Slovakia,pumped_hydro,135,0.0104790238491403
Slovakia,pumped_hydro,136,0.0104790238491403
Slovakia,pumped_hydro,137,0.0104790238491403
Slovakia,pumped_hydro,138,0.0104790238491403
Slovakia,pumped_hydro,139,0.0104790238491403
Slovakia,pumped_hydro,140,0.0104790238491403
Slovakia,pumped_hydro,141,0.0104790238491403
Slovakia,pumped_hydro,142,0.0104790238491403
Slovakia,pumped_hydro,143,0.0104790238491403
Slovakia,pumped_hydro,144,0.0104790238491403
Slovakia,pumped_hydro,145,0.0104790238491403
Slovakia,pumped_hydro,146,0.0104790238491403
Slovakia,pumped_hydro,147,0.0104790238491403
Slovakia,pumped_hydro,148,0.0104790238491403
Slovakia,pumped_hydro,149,0.0104790238491403
Slovakia,pumped_hydro,150,0.0104790238491403
Slovakia,pumped_hydro,151,0.0104790238491403
Slovakia,pumped_hydro,152,0.0104790238491403
Slovakia,pumped_hydro,153,0.0104790238491403
Slovakia,pumped_hydro,154,0.0104790238491403
Slovakia,pumped_hydro,155,0.0104790238491403
Slovakia,pumped_hydro,156,0.0104790238491403
Slovakia,pumped_hydro,157,0.0104790238491403
Slovakia,pumped_hydro,158,0.0104790238491403
Slovakia,pumped_hydro,159,0.0104790238491403
Slovakia,pumped_hydro,160,0.0104790238491403
Slovakia,pumped_hydro,161,0.0104790238491403
Slovakia,pumped_hydro,162,0.0104790238491403
Slovakia,pumped_hydro,163,0.0104790238491403
Slovakia,pumped_hydro,164,0.0104790238491403
Slovakia,pumped_hydro,165,0.0104790238491403
Slovakia,pumped_hydro,166,0.0104790238491403
Slovakia,pumped_hydro,167,0.0104790238491403
Slovakia,pumped_hydro,168,0.0104790238491403
Slovakia,pumped_hydro,169,0.0104790238491403
Slovakia,pumped_hydro,170,0.0104790238491403
Slovakia,pumped_hydro,171,0.0104790238491403
Slovakia,pumped_hydro,172,0.0104790238491403
Slovakia,pumped_hydro,173,0.0104790238491403
Slovakia,pumped_hydro,174,0.0104790238491403
Slovakia,pumped_hydro,175,0.0104790238491403
Slovakia,pumped_hydro,176,0.0104790238491403
Slovakia,pumped_hydro,177,0.0104790238491403
Slovakia,pumped_hydro,178,0.0104790238491403
Slovakia,pumped_hydro,179,0.0104790238491403
Slovakia,pumped_hydro,180,0.0104790238491403
Slovakia,pumped_hydro,181,0.0104790238491403
Slovakia,pumped_hydro,182,0.0104790238491403
Slovakia,pumped_hydro,183,0.0104790238491403
Slovakia,pumped_hydro,184,0.0104790238491403
Slovakia,pumped_hydro,185,0.0104790238491403
Slovakia,pumped_hydro,186,0.0104790238491403
Slovakia,pumped_hydro,187,0.0104790238491403
Slovakia,pumped_hydro,188,0.0104790238491403
Slovakia,pumped_hydro,189,0.0104790238491403
Slovenia,battery,0,1.444414613929514e-05
Slovenia,battery,1,0.000747598132063
Slovenia,battery,2,8.672658330997411e-07
Slovenia,battery,3,1.914957673135507e-07
Slovenia,battery,4,5.618812563247443e-07
Slovenia,battery,5,2.5381757812502493e-06
Slovenia,battery,6,1.79316129994762e-07
Slovenia,battery,7,1.3503205212262373e-07
Slovenia,battery,8,1.055201777621594e-06
Slovenia,battery,9,1.9081557184116125e-07
Slovenia,battery,10,1.7516601703523345e-07
Slovenia,battery,11,0.0017856725783189
Slovenia,battery,12,1.103784400704222e-06
Slovenia,battery,13,0.0017856725783189
Slovenia,battery,14,0.0017856725783189
Slovenia,battery,15,0.0017856725783189
Slovenia,battery,16,0.0017856725783189
Slovenia,battery,17,0.0020172605989831
Slovenia,battery,18,1.444414613929514e-05
Slovenia,battery,19,0.0020172605989831
Slovenia,battery,20,0.0020172605989831
Slovenia,battery,21,0.0020172605989831
Slovenia,battery,22,0.0020172605989831
Slovenia,battery,23,1.103784400704222e-06
Slovenia,battery,24,1.9278966564206018e-07
Slovenia,battery,25,1.9278966564206018e-07
Slovenia,battery,26,1.9278966564206018e-07
Slovenia,battery,27,1.9278966564206018e-07
Slovenia,battery,28,1.9278966564206018e-07
Slovenia,battery,29,3.977153228318523e-06
Slovenia,battery,30,3.977153228318523e-06
Slovenia,battery,31,1.103784400704222e-06
Slovenia,battery,32,3.977153228318523e-06
Slovenia,battery,33,3.977153228318523e-06
Slovenia,battery,34,3.977153228318523e-06
Slovenia,battery,35,0.001466804303452
Slovenia,battery,36,0.001466804303452
Slovenia,battery,37,1.103784400704222e-06
Slovenia,battery,38,0.001466804303452
Slovenia,battery,39,0.001466804303452
Slovenia,battery,40,0.001466804303452
Slovenia,battery,41,3.98837542967001e-05
Slovenia,battery,42,3.98837542967001e-05
Slovenia,battery,43,1.103784400704222e-06
Slovenia,battery,44,3.98837542967001e-05
Slovenia,battery,45,3.98837542967001e-05
Slovenia,battery,46,3.98837542967001e-05
Slovenia,battery,47,0.0007069999364354
Slovenia,battery,48,0.0007069999364354
Slovenia,battery,49,1.103784400704222e-06
Slovenia,battery,50,0.0007069999364354
Slovenia,battery,51,0.0007069999364354
Slovenia,battery,52,0.0007069999364354
Slovenia,battery,53,0.0017856725783189
Slovenia,battery,54,0.0017856725783189
Slovenia,battery,55,1.103784400704222e-06
Slovenia,battery,56,0.0017856725783189
Slovenia,battery,57,0.0017856725783189
Slovenia,battery,58,0.0017856725783189
Slovenia,battery,59,0.0020172605989831
Slovenia,battery,60,0.0020172605989831
Slovenia,battery,61,1.444414613929514e-05
Slovenia,battery,62,0.0020172605989831
Slovenia,battery,63,0.0020172605989831
Slovenia,battery,64,0.0020172605989831
Slovenia,battery,65,0.0016536211657931
Slovenia,battery,66,1.103784400704222e-06
Slovenia,battery,67,0.0016536211657931
Slovenia,battery,68,0.0016536211657931
Slovenia,battery,69,0.0016536211657931
Slovenia,battery,70,0.0016536211657931
Slovenia,battery,71,0.0016951696054162
Slovenia,battery,72,0.0016951696054162
Slovenia,battery,73,1.103784400704222e-06
Slovenia,battery,74,0.0016951696054162
Slovenia,battery,75,0.0016951696054162
Slovenia,battery,76,0.0016951696054162
Slovenia,battery,77,1.802304268109294e-06
Slovenia,battery,78,1.802304268109294e-06
Slovenia,battery,79,1.103784400704222e-06
Slovenia,battery,80,1.802304268109294e-06
Slovenia,battery,81,1.802304268109294e-06
Slovenia,battery,82,1.802304268109294e-06
