region,technology,spore,scenario_eu,capacity_gw
Croatia,PV,168,3,0.001001202807887
Croatia,PV,169,3,9.633589730358391
Croatia,PV,170,3,0.0002395099145721
Croatia,PV,171,3,10.807922190926735
Croatia,PV,172,3,2.858112020905581
Croatia,PV,173,4,7.942267827403895
Croatia,PV,174,4,6.540889674235106e-05
Croatia,PV,175,3,5.792784090648
Croatia,PV,176,2,23.55345124356974
Croatia,PV,177,3,0.0003314208083632
Croatia,PV,178,4,0.0003559552428714
Croatia,PV,179,2,23.597243019496556
Croatia,PV,180,4,0.210638746608
Croatia,PV,181,8,0.0002716562942028
Croatia,PV,182,8,21.97195384586856
Croatia,PV,183,8,0.0005489001100258
Croatia,PV,184,8,0.0107142679773274
Croatia,PV,185,8,5.445598940776216e-05
Croatia,PV,186,8,3.455449259809957e-05
Croatia,PV,187,8,0.0006119171840326
Croatia,PV,188,8,8.98684255323322e-05
Croatia,PV,189,8,0.0001300370358638
Cyprus,CCGT,0,2,0.0005700543389826
Cyprus,CCGT,1,4,0.0336621400009104
Cyprus,CCGT,2,3,0.0003903753636589
Cyprus,CCGT,3,0,6.133139131408827e-05
Cyprus,CCGT,4,0,0.0002218980089083
Cyprus,CCGT,5,0,0.000997812268102
Cyprus,CCGT,6,0,8.41313024366102e-05
Cyprus,CCGT,7,0,7.522275942253375e-05
Cyprus,CCGT,8,3,0.0004308425111134
Cyprus,CCGT,9,3,6.914255879438233e-05
Cyprus,CCGT,10,0,8.486008011413727e-05
Cyprus,CCGT,11,7,0.1150325140566
Cyprus,CCGT,12,2,4.835366616920585e-05
Cyprus,CCGT,13,7,0.1150325140566
Cyprus,CCGT,14,7,0.1150325140566
Cyprus,CCGT,15,7,0.1150325140566
Cyprus,CCGT,16,7,0.1150325140566
Cyprus,CCGT,17,7,0.1414550342076
Cyprus,CCGT,18,2,0.0005700543389826
Cyprus,CCGT,19,7,0.1414550342076
Cyprus,CCGT,20,7,0.1414550342076
Cyprus,CCGT,21,7,0.1414550342076
Cyprus,CCGT,22,7,0.1414550342076
Cyprus,CCGT,23,2,4.835366616920585e-05
Cyprus,CCGT,24,2,1.0865044867244712e-05
Cyprus,CCGT,25,2,1.0865044867244712e-05
Cyprus,CCGT,26,2,1.0865044867244712e-05
Cyprus,CCGT,27,2,1.0865044867244712e-05
Cyprus,CCGT,28,2,1.0865044867244712e-05
Cyprus,CCGT,29,1,0.0004336689024036
Cyprus,CCGT,30,1,0.0004336689024036
Cyprus,CCGT,31,2,4.835366616920585e-05
Cyprus,CCGT,32,1,0.0004336689024036
Cyprus,CCGT,33,1,0.0004336689024036
Cyprus,CCGT,34,1,0.0004336689024036
Cyprus,CCGT,35,7,0.1154154446619
Cyprus,CCGT,36,7,0.1154154446619
Cyprus,CCGT,37,2,4.835366616920585e-05
Cyprus,CCGT,38,7,0.1154154446619
Cyprus,CCGT,39,7,0.1154154446619
Cyprus,CCGT,40,7,0.1154154446619
Cyprus,CCGT,41,5,0.00062407969287
Cyprus,CCGT,42,5,0.00062407969287
Cyprus,CCGT,43,2,4.835366616920585e-05
Cyprus,CCGT,44,5,0.00062407969287
Cyprus,CCGT,45,5,0.00062407969287
Cyprus,CCGT,46,5,0.00062407969287
Cyprus,CCGT,47,4,0.0552615014078751
Cyprus,CCGT,48,4,0.0552615014078751
Cyprus,CCGT,49,2,4.835366616920585e-05
Cyprus,CCGT,50,4,0.0552615014078751
Cyprus,CCGT,51,4,0.0552615014078751
Cyprus,CCGT,52,4,0.0552615014078751
Cyprus,CCGT,53,7,0.1150325140566
Cyprus,CCGT,54,7,0.1150325140566
Cyprus,CCGT,55,2,4.835366616920585e-05
Cyprus,CCGT,56,7,0.1150325140566
Cyprus,CCGT,57,7,0.1150325140566
Cyprus,CCGT,58,7,0.1150325140566
Cyprus,CCGT,59,7,0.1414550342076
Cyprus,CCGT,60,7,0.1414550342076
Cyprus,CCGT,61,2,0.0005700543389826
Cyprus,CCGT,62,7,0.1414550342076
Cyprus,CCGT,63,7,0.1414550342076
Cyprus,CCGT,64,7,0.1414550342076
Cyprus,CCGT,65,7,0.1157834925751
Cyprus,CCGT,66,2,4.835366616920585e-05
Cyprus,CCGT,67,7,0.1157834925751
Cyprus,CCGT,68,7,0.1157834925751
Cyprus,CCGT,69,7,0.1157834925751
Cyprus,CCGT,70,7,0.1157834925751
Cyprus,CCGT,71,7,0.1140440419393
Cyprus,CCGT,72,7,0.1140440419393
Cyprus,CCGT,73,2,4.835366616920585e-05
Cyprus,CCGT,74,7,0.1140440419393
Cyprus,CCGT,75,7,0.1140440419393
Cyprus,CCGT,76,7,0.1140440419393
Cyprus,CCGT,77,9,0.0002003110604305
Cyprus,CCGT,78,9,0.0002003110604305
Cyprus,CCGT,79,2,4.835366616920585e-05
Cyprus,CCGT,80,9,0.0002003110604305
Cyprus,CCGT,81,9,0.0002003110604305
Cyprus,CCGT,82,9,0.0002003110604305
Cyprus,CCGT,83,2,4.835366616920585e-05
Cyprus,CCGT,84,2,7.415582169646682e-06
Cyprus,CCGT,85,2,7.415582169646682e-06
Cyprus,CCGT,86,2,7.415582169646682e-06
Cyprus,CCGT,87,2,7.415582169646682e-06
Cyprus,CCGT,88,2,7.415582169646682e-06
Cyprus,CCGT,89,2,4.835366616920585e-05
Cyprus,CCGT,90,7,0.1247543171136
Cyprus,CCGT,91,7,0.1247543171136
Cyprus,CCGT,92,7,0.1247543171136
Cyprus,CCGT,93,7,0.1247543171136
Cyprus,CCGT,94,7,0.1247543171136
Cyprus,CCGT,95,7,0.1057195466837
Cyprus,CCGT,96,7,0.1057195466837
Cyprus,CCGT,97,2,4.835366616920585e-05
Cyprus,CCGT,98,7,0.1057195466837
Cyprus,CCGT,99,7,0.1057195466837
Cyprus,CCGT,100,7,0.1057195466837
Cyprus,CCGT,101,2,2.8825131050596704e-05
Cyprus,CCGT,102,2,2.8825131050596704e-05
Cyprus,CCGT,103,2,4.835366616920585e-05
Cyprus,CCGT,104,2,2.8825131050596704e-05
Cyprus,CCGT,105,2,2.8825131050596704e-05
Cyprus,CCGT,106,2,2.8825131050596704e-05
Cyprus,CCGT,107,6,0.122570943121
Cyprus,CCGT,108,6,0.122570943121
Cyprus,CCGT,109,2,4.835366616920585e-05
Cyprus,CCGT,110,6,0.122570943121
Cyprus,CCGT,111,6,0.122570943121
Cyprus,CCGT,112,6,0.122570943121
Cyprus,CCGT,113,9,0.0004156057025799
Cyprus,CCGT,114,2,4.835366616920585e-05
Cyprus,CCGT,115,9,0.0004156057025799
Cyprus,CCGT,116,9,0.0004156057025799
Cyprus,CCGT,117,9,0.0004156057025799
Cyprus,CCGT,118,9,0.0004156057025799
Cyprus,CCGT,119,0,8.486008011413727e-05
Cyprus,CCGT,120,0,0.0002466225905165
Cyprus,CCGT,121,3,6.914255879438233e-05
Cyprus,CCGT,122,0,0.0004504869109255
Cyprus,CCGT,123,0,7.654076941572929e-05
Cyprus,CCGT,124,0,8.41313024366102e-05
Cyprus,CCGT,125,0,0.0008282123004931
Cyprus,CCGT,126,0,6.133139131408827e-05
Cyprus,CCGT,127,3,0.0003903753636589
Cyprus,CCGT,128,3,0.0004308425111134
Cyprus,CCGT,129,4,0.0336621400009104
Cyprus,CCGT,130,0,0.0002218980089083
Cyprus,CCGT,131,2,0.0005700543389826
Cyprus,CCGT,132,0,5.3943093236624376e-05
Cyprus,CCGT,133,0,0.000997812268102
Cyprus,CCGT,134,0,7.522275942253375e-05
Cyprus,CCGT,135,2,0.0005700543389826
Cyprus,CCGT,136,4,0.033047313212595
Cyprus,CCGT,137,8,8.691744031712882e-05
Cyprus,CCGT,138,8,5.40551423070886e-05
Cyprus,CCGT,139,8,7.492661418794832e-05
Cyprus,CCGT,140,8,0.0001018619482224
Cyprus,CCGT,141,8,8.590572331260654e-05
Cyprus,CCGT,142,8,7.662602364675806e-05
Cyprus,CCGT,143,8,0.0005849501840903
Cyprus,CCGT,144,8,8.196793082866184e-05
Cyprus,CCGT,145,8,8.24754919720565e-05
Cyprus,CCGT,146,4,0.0006964139465823
Cyprus,CCGT,147,4,0.000385125251823
Cyprus,CCGT,148,2,5.3911120711451935e-05
Cyprus,CCGT,149,4,0.0003722352936823
Cyprus,CCGT,150,4,0.0002726556538049
Cyprus,CCGT,151,4,0.0006835179010558
Cyprus,CCGT,152,4,0.0004889020477062
Cyprus,CCGT,153,4,0.0005127824183615
Cyprus,CCGT,154,4,8.555852574773926e-05
Cyprus,CCGT,155,4,0.0003297289081582
Cyprus,CCGT,156,4,0.0005937652316155
Cyprus,CCGT,157,2,0.0005700543389826
Cyprus,CCGT,158,4,0.0362355387415462
Cyprus,CCGT,159,3,0.0001655478214636
Cyprus,CCGT,160,0,8.660854271498224e-05
Cyprus,CCGT,161,0,8.138181247891176e-05
Cyprus,CCGT,162,0,9.508328323286924e-05
Cyprus,CCGT,163,0,8.289903337003466e-05
Cyprus,CCGT,164,0,8.518906337428824e-05
Cyprus,CCGT,165,3,0.0001011944892718
Cyprus,CCGT,166,3,8.320259599390845e-05
Cyprus,CCGT,167,0,7.65377259700038e-05
Cyprus,CCGT,168,3,0.0002522726204991
Cyprus,CCGT,169,3,6.065586738320532e-05
Cyprus,CCGT,170,3,6.483226223028178e-05
Cyprus,CCGT,171,3,0.0003763075101925
Cyprus,CCGT,172,3,0.0004337627923707
Cyprus,CCGT,173,4,3.2074108737666635e-05
Cyprus,CCGT,174,4,1.4261068348246636e-05
Cyprus,CCGT,175,3,5.428927763334776e-05
Cyprus,CCGT,176,2,5.960163919590809e-05
Cyprus,CCGT,177,3,7.231853441036791e-05
Cyprus,CCGT,178,4,2.551216426878955e-05
Cyprus,CCGT,179,2,0.0005700543389826
Cyprus,CCGT,180,4,0.0361536720798408
Cyprus,CCGT,181,8,0.0001028516187597
Cyprus,CCGT,182,8,5.738146267913357e-05
Cyprus,CCGT,183,8,0.0001667382752074
Cyprus,CCGT,184,8,0.0011095021518057
Cyprus,CCGT,185,8,7.788670058675547e-05
Cyprus,CCGT,186,8,5.684473564068429e-05
Cyprus,CCGT,187,8,0.0003575471387654
Cyprus,CCGT,188,8,9.248642517879238e-05
Cyprus,CCGT,189,8,8.878285806416405e-05
Cyprus,CHP,0,2,0.0030270530960297
Cyprus,CHP,1,4,0.1499959800351837
Cyprus,CHP,2,3,1.3769070546950737
Cyprus,CHP,3,0,1.2618820536586193
Cyprus,CHP,4,0,1.1669506399236809
Cyprus,CHP,5,0,1.374329928845963
Cyprus,CHP,6,0,1.3849199161193646
Cyprus,CHP,7,0,1.3850632894634691
Cyprus,CHP,8,3,0.902518363017536
Cyprus,CHP,9,3,1.2788519300476
Cyprus,CHP,10,0,1.2789541834120586
Cyprus,CHP,11,7,0.3525748406763262
Cyprus,CHP,12,2,0.0003144856067556
Cyprus,CHP,13,7,0.3525748406763262
Cyprus,CHP,14,7,0.3525748406763262
Cyprus,CHP,15,7,0.3525748406763262
Cyprus,CHP,16,7,0.3525748406763262
Cyprus,CHP,17,7,0.3748561526575
Cyprus,CHP,18,2,0.0030270530960297
Cyprus,CHP,19,7,0.3748561526575
Cyprus,CHP,20,7,0.3748561526575
Cyprus,CHP,21,7,0.3748561526575
Cyprus,CHP,22,7,0.3748561526575
Cyprus,CHP,23,2,0.0003144856067556
Cyprus,CHP,24,2,9.968296752293784e-05
Cyprus,CHP,25,2,9.968296752293784e-05
Cyprus,CHP,26,2,9.968296752293784e-05
Cyprus,CHP,27,2,9.968296752293784e-05
Cyprus,CHP,28,2,9.968296752293784e-05
Cyprus,CHP,29,1,0.0013540253134552
Cyprus,CHP,30,1,0.0013540253134552
Cyprus,CHP,31,2,0.0003144856067556
Cyprus,CHP,32,1,0.0013540253134552
Cyprus,CHP,33,1,0.0013540253134552
Cyprus,CHP,34,1,0.0013540253134552
Cyprus,CHP,35,7,0.3657724316461623
Cyprus,CHP,36,7,0.3657724316461623
Cyprus,CHP,37,2,0.0003144856067556
Cyprus,CHP,38,7,0.3657724316461623
Cyprus,CHP,39,7,0.3657724316461623
Cyprus,CHP,40,7,0.3657724316461623
Cyprus,CHP,41,5,0.0015605591150671
Cyprus,CHP,42,5,0.0015605591150671
Cyprus,CHP,43,2,0.0003144856067556
Cyprus,CHP,44,5,0.0015605591150671
Cyprus,CHP,45,5,0.0015605591150671
Cyprus,CHP,46,5,0.0015605591150671
Cyprus,CHP,47,4,0.2295599823709821
Cyprus,CHP,48,4,0.2295599823709821
Cyprus,CHP,49,2,0.0003144856067556
Cyprus,CHP,50,4,0.2295599823709821
Cyprus,CHP,51,4,0.2295599823709821
Cyprus,CHP,52,4,0.2295599823709821
Cyprus,CHP,53,7,0.3525748406763262
Cyprus,CHP,54,7,0.3525748406763262
Cyprus,CHP,55,2,0.0003144856067556
Cyprus,CHP,56,7,0.3525748406763262
Cyprus,CHP,57,7,0.3525748406763262
Cyprus,CHP,58,7,0.3525748406763262
Cyprus,CHP,59,7,0.3748561526575
Cyprus,CHP,60,7,0.3748561526575
Cyprus,CHP,61,2,0.0030270530960297
Cyprus,CHP,62,7,0.3748561526575
Cyprus,CHP,63,7,0.3748561526575
Cyprus,CHP,64,7,0.3748561526575
Cyprus,CHP,65,7,0.3396353587236785
Cyprus,CHP,66,2,0.0003144856067556
Cyprus,CHP,67,7,0.3396353587236785
Cyprus,CHP,68,7,0.3396353587236785
Cyprus,CHP,69,7,0.3396353587236785
Cyprus,CHP,70,7,0.3396353587236785
Cyprus,CHP,71,7,0.3005003442331999
Cyprus,CHP,72,7,0.3005003442331999
Cyprus,CHP,73,2,0.0003144856067556
Cyprus,CHP,74,7,0.3005003442331999
Cyprus,CHP,75,7,0.3005003442331999
Cyprus,CHP,76,7,0.3005003442331999
Cyprus,CHP,77,9,0.0006076381864598
Cyprus,CHP,78,9,0.0006076381864598
Cyprus,CHP,79,2,0.0003144856067556
Cyprus,CHP,80,9,0.0006076381864598
Cyprus,CHP,81,9,0.0006076381864598
Cyprus,CHP,82,9,0.0006076381864598
Cyprus,CHP,83,2,0.0003144856067556
Cyprus,CHP,84,2,4.82211325591904e-05
Cyprus,CHP,85,2,4.82211325591904e-05
Cyprus,CHP,86,2,4.82211325591904e-05
Cyprus,CHP,87,2,4.82211325591904e-05
Cyprus,CHP,88,2,4.82211325591904e-05
Cyprus,CHP,89,2,0.0003144856067556
Cyprus,CHP,90,7,0.3546259984509466
Cyprus,CHP,91,7,0.3546259984509466
Cyprus,CHP,92,7,0.3546259984509466
Cyprus,CHP,93,7,0.3546259984509466
Cyprus,CHP,94,7,0.3546259984509466
Cyprus,CHP,95,7,0.3578061392762127
Cyprus,CHP,96,7,0.3578061392762127
Cyprus,CHP,97,2,0.0003144856067556
Cyprus,CHP,98,7,0.3578061392762127
Cyprus,CHP,99,7,0.3578061392762127
Cyprus,CHP,100,7,0.3578061392762127
Cyprus,CHP,101,2,0.0002184214706728
Cyprus,CHP,102,2,0.0002184214706728
Cyprus,CHP,103,2,0.0003144856067556
Cyprus,CHP,104,2,0.0002184214706728
Cyprus,CHP,105,2,0.0002184214706728
Cyprus,CHP,106,2,0.0002184214706728
Cyprus,CHP,107,6,0.3217109988691979
Cyprus,CHP,108,6,0.3217109988691979
Cyprus,CHP,109,2,0.0003144856067556
Cyprus,CHP,110,6,0.3217109988691979
Cyprus,CHP,111,6,0.3217109988691979
Cyprus,CHP,112,6,0.3217109988691979
Cyprus,CHP,113,9,0.0013414325867376
Cyprus,CHP,114,2,0.0003144856067556
Cyprus,CHP,115,9,0.0013414325867376
Cyprus,CHP,116,9,0.0013414325867376
Cyprus,CHP,117,9,0.0013414325867376
Cyprus,CHP,118,9,0.0013414325867376
Cyprus,CHP,119,0,1.2789541834120586
Cyprus,CHP,120,0,1.2544380732086426
Cyprus,CHP,121,3,1.2788519300476
Cyprus,CHP,122,0,1.3784445820369362
Cyprus,CHP,123,0,1.3806830953159956
Cyprus,CHP,124,0,1.3849199161193646
Cyprus,CHP,125,0,1.36811589408782
Cyprus,CHP,126,0,1.2618820536586193
Cyprus,CHP,127,3,1.3769070546950737
Cyprus,CHP,128,3,0.902518363017536
Cyprus,CHP,129,4,0.1499959800351837
Cyprus,CHP,130,0,1.1669506399236809
Cyprus,CHP,131,2,0.0030270530960297
Cyprus,CHP,132,0,0.4622009978834064
Cyprus,CHP,133,0,1.374329928845963
Cyprus,CHP,134,0,1.3850632894634691
Cyprus,CHP,135,2,0.0030270530960297
Cyprus,CHP,136,4,0.1488647145521461
Cyprus,CHP,137,8,1.3806098773693616
Cyprus,CHP,138,8,1.2622088912232234
Cyprus,CHP,139,8,1.127967213732347
Cyprus,CHP,140,8,1.384814916857752
Cyprus,CHP,141,8,1.384801634333268
Cyprus,CHP,142,8,1.3850666903159603
Cyprus,CHP,143,8,0.902189332181751
Cyprus,CHP,144,8,1.2788137221349567
Cyprus,CHP,145,8,1.2788444808319377
Cyprus,CHP,146,4,0.0339075588729967
Cyprus,CHP,147,4,0.0610339125367208
Cyprus,CHP,148,2,0.0003294145233518
Cyprus,CHP,149,4,0.2142632827594611
Cyprus,CHP,150,4,0.0367176536946084
Cyprus,CHP,151,4,0.1028379245945189
Cyprus,CHP,152,4,0.0234609062371596
Cyprus,CHP,153,4,0.0596415296877557
Cyprus,CHP,154,4,0.0011054613768995
Cyprus,CHP,155,4,0.0744594608946712
Cyprus,CHP,156,4,0.3031260078637507
Cyprus,CHP,157,2,0.0030270530960297
Cyprus,CHP,158,4,0.1557568811898274
Cyprus,CHP,159,3,1.3794974606896764
Cyprus,CHP,160,0,1.261231168519523
Cyprus,CHP,161,0,1.1703901117788382
Cyprus,CHP,162,0,1.3848413028457294
Cyprus,CHP,163,0,1.3845400883677976
Cyprus,CHP,164,0,1.3848400826954297
Cyprus,CHP,165,3,0.9018301728653332
Cyprus,CHP,166,3,1.27874543497382
Cyprus,CHP,167,0,1.2787439905894469
Cyprus,CHP,168,3,0.0059491976608964
Cyprus,CHP,169,3,0.0008546171159353
Cyprus,CHP,170,3,0.0017963136831991
Cyprus,CHP,171,3,0.0038028898879272
Cyprus,CHP,172,3,0.0151962210090952
Cyprus,CHP,173,4,0.0002757641024182
Cyprus,CHP,174,4,7.14880164778311e-05
Cyprus,CHP,175,3,0.0009075334464711
Cyprus,CHP,176,2,0.0003080682449466
Cyprus,CHP,177,3,0.0064358120496188
Cyprus,CHP,178,4,0.0002299759186005
Cyprus,CHP,179,2,0.0030270530960297
Cyprus,CHP,180,4,0.1585537834196314
Cyprus,CHP,181,8,1.380205958142023
Cyprus,CHP,182,8,1.2620759085588649
Cyprus,CHP,183,8,1.1582074016714272
Cyprus,CHP,184,8,1.3740787453835768
Cyprus,CHP,185,8,1.3847826291612553
Cyprus,CHP,186,8,1.385129041519647
Cyprus,CHP,187,8,0.9026856238631192
Cyprus,CHP,188,8,1.2785276353592991
Cyprus,CHP,189,8,1.278893013205708
Cyprus,Offshore wind,0,2,0.0021355651600312
Cyprus,Offshore wind,1,4,0.1020235352088999
Cyprus,Offshore wind,2,3,0.0003038105246123
Cyprus,Offshore wind,3,0,4.698652406405193e-05
Cyprus,Offshore wind,4,0,0.0001232485649341
Cyprus,Offshore wind,5,0,0.0008660846466773
Cyprus,Offshore wind,6,0,4.75581709487876e-05
Cyprus,Offshore wind,7,0,1.984196997782805e-05
Cyprus,Offshore wind,8,3,0.0002026266751368
Cyprus,Offshore wind,9,3,5.75178552354684e-05
Cyprus,Offshore wind,10,0,6.063663126096565e-05
Cyprus,Offshore wind,11,7,0.2749925528001
Cyprus,Offshore wind,12,2,0.0001836252001833
Cyprus,Offshore wind,13,7,0.2749925528001
Cyprus,Offshore wind,14,7,0.2749925528001
Cyprus,Offshore wind,15,7,0.2749925528001
Cyprus,Offshore wind,16,7,0.2749925528001
Cyprus,Offshore wind,17,7,0.3351870971854
Cyprus,Offshore wind,18,2,0.0021355651600312
Cyprus,Offshore wind,19,7,0.3351870971854
Cyprus,Offshore wind,20,7,0.3351870971854
Cyprus,Offshore wind,21,7,0.3351870971854
Cyprus,Offshore wind,22,7,0.3351870971854
Cyprus,Offshore wind,23,2,0.0001836252001833
Cyprus,Offshore wind,24,2,3.2472655334321684e-05
Cyprus,Offshore wind,25,2,3.2472655334321684e-05
Cyprus,Offshore wind,26,2,3.2472655334321684e-05
Cyprus,Offshore wind,27,2,3.2472655334321684e-05
Cyprus,Offshore wind,28,2,3.2472655334321684e-05
Cyprus,Offshore wind,29,1,0.0017973219236961
Cyprus,Offshore wind,30,1,0.0017973219236961
Cyprus,Offshore wind,31,2,0.0001836252001833
Cyprus,Offshore wind,32,1,0.0017973219236961
Cyprus,Offshore wind,33,1,0.0017973219236961
Cyprus,Offshore wind,34,1,0.0017973219236961
Cyprus,Offshore wind,35,7,0.2871537880019
Cyprus,Offshore wind,36,7,0.2871537880019
Cyprus,Offshore wind,37,2,0.0001836252001833
Cyprus,Offshore wind,38,7,0.2871537880019
Cyprus,Offshore wind,39,7,0.2871537880019
Cyprus,Offshore wind,40,7,0.2871537880019
Cyprus,Offshore wind,41,5,0.0005466416484384
Cyprus,Offshore wind,42,5,0.0005466416484384
Cyprus,Offshore wind,43,2,0.0001836252001833
Cyprus,Offshore wind,44,5,0.0005466416484384
Cyprus,Offshore wind,45,5,0.0005466416484384
Cyprus,Offshore wind,46,5,0.0005466416484384
Cyprus,Offshore wind,47,4,0.1573949527577
Cyprus,Offshore wind,48,4,0.1573949527577
Cyprus,Offshore wind,49,2,0.0001836252001833
Cyprus,Offshore wind,50,4,0.1573949527577
Cyprus,Offshore wind,51,4,0.1573949527577
Cyprus,Offshore wind,52,4,0.1573949527577
Cyprus,Offshore wind,53,7,0.2749925528001
Cyprus,Offshore wind,54,7,0.2749925528001
Cyprus,Offshore wind,55,2,0.0001836252001833
Cyprus,Offshore wind,56,7,0.2749925528001
Cyprus,Offshore wind,57,7,0.2749925528001
Cyprus,Offshore wind,58,7,0.2749925528001
Cyprus,Offshore wind,59,7,0.3351870971854
Cyprus,Offshore wind,60,7,0.3351870971854
Cyprus,Offshore wind,61,2,0.0021355651600312
Cyprus,Offshore wind,62,7,0.3351870971854
Cyprus,Offshore wind,63,7,0.3351870971854
Cyprus,Offshore wind,64,7,0.3351870971854
Cyprus,Offshore wind,65,7,0.2676282790372
Cyprus,Offshore wind,66,2,0.0001836252001833
Cyprus,Offshore wind,67,7,0.2676282790372
Cyprus,Offshore wind,68,7,0.2676282790372
Cyprus,Offshore wind,69,7,0.2676282790372
Cyprus,Offshore wind,70,7,0.2676282790372
Cyprus,Offshore wind,71,7,0.3203905184600999
Cyprus,Offshore wind,72,7,0.3203905184600999
Cyprus,Offshore wind,73,2,0.0001836252001833
Cyprus,Offshore wind,74,7,0.3203905184600999
Cyprus,Offshore wind,75,7,0.3203905184600999
Cyprus,Offshore wind,76,7,0.3203905184600999
Cyprus,Offshore wind,77,9,0.0002037016060581
Cyprus,Offshore wind,78,9,0.0002037016060581
Cyprus,Offshore wind,79,2,0.0001836252001833
Cyprus,Offshore wind,80,9,0.0002037016060581
Cyprus,Offshore wind,81,9,0.0002037016060581
Cyprus,Offshore wind,82,9,0.0002037016060581
Cyprus,Offshore wind,83,2,0.0001836252001833
Cyprus,Offshore wind,84,2,2.0320915311102403e-05
Cyprus,Offshore wind,85,2,2.0320915311102403e-05
Cyprus,Offshore wind,86,2,2.0320915311102403e-05
Cyprus,Offshore wind,87,2,2.0320915311102403e-05
Cyprus,Offshore wind,88,2,2.0320915311102403e-05
Cyprus,Offshore wind,89,2,0.0001836252001833
Cyprus,Offshore wind,90,7,0.0
Cyprus,Offshore wind,91,7,0.0
Cyprus,Offshore wind,92,7,0.0
Cyprus,Offshore wind,93,7,0.0
Cyprus,Offshore wind,94,7,0.0
Cyprus,Offshore wind,95,7,0.2833713137087
Cyprus,Offshore wind,96,7,0.2833713137087
Cyprus,Offshore wind,97,2,0.0001836252001833
Cyprus,Offshore wind,98,7,0.2833713137087
Cyprus,Offshore wind,99,7,0.2833713137087
Cyprus,Offshore wind,100,7,0.2833713137087
Cyprus,Offshore wind,101,2,7.866206810928662e-05
Cyprus,Offshore wind,102,2,7.866206810928662e-05
Cyprus,Offshore wind,103,2,0.0001836252001833
Cyprus,Offshore wind,104,2,7.866206810928662e-05
Cyprus,Offshore wind,105,2,7.866206810928662e-05
Cyprus,Offshore wind,106,2,7.866206810928662e-05
Cyprus,Offshore wind,107,6,0.0
Cyprus,Offshore wind,108,6,0.0
Cyprus,Offshore wind,109,2,0.0001836252001833
Cyprus,Offshore wind,110,6,0.0
Cyprus,Offshore wind,111,6,0.0
Cyprus,Offshore wind,112,6,0.0
Cyprus,Offshore wind,113,9,0.000754545216391
Cyprus,Offshore wind,114,2,0.0001836252001833
Cyprus,Offshore wind,115,9,0.000754545216391
Cyprus,Offshore wind,116,9,0.000754545216391
Cyprus,Offshore wind,117,9,0.000754545216391
Cyprus,Offshore wind,118,9,0.000754545216391
Cyprus,Offshore wind,119,0,6.063663126096565e-05
Cyprus,Offshore wind,120,0,0.0004015991392493
Cyprus,Offshore wind,121,3,5.75178552354684e-05
Cyprus,Offshore wind,122,0,0.0005061901137239
Cyprus,Offshore wind,123,0,7.982810050312168e-05
Cyprus,Offshore wind,124,0,4.75581709487876e-05
Cyprus,Offshore wind,125,0,0.0008656806601303
Cyprus,Offshore wind,126,0,4.698652406405193e-05
Cyprus,Offshore wind,127,3,0.0003038105246123
Cyprus,Offshore wind,128,3,0.0002026266751368
Cyprus,Offshore wind,129,4,0.1020235352088999
Cyprus,Offshore wind,130,0,0.0001232485649341
Cyprus,Offshore wind,131,2,0.0021355651600312
Cyprus,Offshore wind,132,0,7.366056348930387e-05
Cyprus,Offshore wind,133,0,0.0008660846466773
