spore,importing_region,exporting_region,grid_transfer_capacity
5,Netherlands,Germany,8.5
5,Netherlands,Norway,0.7
5,Netherlands,United Kingdom,1.0
5,North Macedonia,Albania,0.7
5,North Macedonia,Bulgaria,0.7
5,North Macedonia,Greece,0.6
5,North Macedonia,Serbia,1.9
5,Norway,Denmark,1.7
5,Norway,Finland,0.05
5,Norway,Germany,1.4
5,Norway,Netherlands,0.7
5,Norway,Sweden,4.098
5,Norway,United Kingdom,3.4
5,Poland,Czechia,2.1
5,Poland,Denmark,0.6
5,Poland,Germany,5.1000000000000005
5,Poland,Lithuania,1.0
5,Poland,Slovakia,0.6
5,Poland,Sweden,0.6
5,Portugal,Spain,3.5500000000000003
5,Romania,Bulgaria,1.7
5,Romania,Hungary,1.4
5,Romania,Serbia,2.5
5,Serbia,Albania,0.9
5,Serbia,Bosnia Herzegovina,3.1
5,Serbia,Bulgaria,0.9
5,Serbia,Croatia,0.7
5,Serbia,Hungary,0.7
5,Serbia,Montenegro,2.9
5,Serbia,North Macedonia,1.9
5,Serbia,Romania,2.5
5,Slovakia,Czechia,2.7
5,Slovakia,Hungary,5.4
5,Slovakia,Poland,0.6
5,Slovenia,Austria,1.6
5,Slovenia,Croatia,3.4
5,Slovenia,Hungary,0.9
5,Slovenia,Italy,3.6
5,Spain,France,10.9
5,Spain,Portugal,3.5500000000000003
5,Sweden,Denmark,2.44
5,Sweden,Finland,3.95
5,Sweden,Germany,2.6
5,Sweden,Lithuania,0.7
5,Sweden,Norway,4.098
5,Sweden,Poland,0.6
5,Switzerland,Austria,2.4
5,Switzerland,France,9.5
5,Switzerland,Germany,6.0
5,Switzerland,Italy,8.5
5,United Kingdom,Belgium,2.4
5,United Kingdom,Denmark,1.4
5,United Kingdom,France,10.6
5,United Kingdom,Germany,1.4
5,United Kingdom,Iceland,1.0
5,United Kingdom,Ireland,2.85
5,United Kingdom,Netherlands,1.0
5,United Kingdom,Norway,3.4
6,Albania,Greece,0.8
6,Albania,Montenegro,0.9
6,Albania,North Macedonia,0.7
6,Albania,Serbia,0.9
6,Austria,Czechia,2.1
6,Austria,Germany,10.8
6,Austria,Hungary,1.6
6,Austria,Italy,2.3
6,Austria,Slovenia,1.6
6,Austria,Switzerland,2.4
6,Belgium,France,4.6
6,Belgium,Germany,2.0
6,Belgium,Luxembourg,0.7
6,Belgium,Netherlands,3.5
6,Belgium,United Kingdom,2.4
6,Bosnia Herzegovina,Croatia,4.0
6,Bosnia Herzegovina,Montenegro,1.4
6,Bosnia Herzegovina,Serbia,3.1
6,Bulgaria,Greece,0.5
6,Bulgaria,North Macedonia,0.7
6,Bulgaria,Romania,1.7
6,Bulgaria,Serbia,0.9
6,Croatia,Bosnia Herzegovina,4.0
6,Croatia,Hungary,2.3
6,Croatia,Serbia,0.7
6,Croatia,Slovenia,3.4
6,Cyprus,Greece,2.0
6,Czechia,Austria,2.1
6,Czechia,Germany,3.7
6,Czechia,Poland,2.1
6,Czechia,Slovakia,2.7
6,Denmark,Germany,4.949999999999999
6,Denmark,Netherlands,0.7
6,Denmark,Norway,1.7
6,Denmark,Poland,0.6
6,Denmark,Sweden,2.44
6,Denmark,United Kingdom,1.4
6,Estonia,Finland,1.0
6,Estonia,Latvia,0.95
6,Finland,Estonia,1.0
6,Finland,Norway,0.05
6,Finland,Sweden,3.95
6,France,Belgium,4.6
6,France,Germany,2.9
6,France,Ireland,0.7
6,France,Italy,7.699999999999999
6,France,Spain,10.9
6,France,Switzerland,9.5
6,France,United Kingdom,10.6
6,Germany,Austria,10.8
6,Germany,Belgium,2.0
6,Germany,Czechia,3.7
6,Germany,Denmark,4.949999999999999
6,Germany,France,2.9
6,Germany,Luxembourg,2.9
6,Germany,Netherlands,8.5
6,Germany,Norway,1.4
6,Germany,Poland,5.1000000000000005
6,Germany,Sweden,2.6
6,Germany,Switzerland,6.0
6,Germany,United Kingdom,1.4
6,Greece,Albania,0.8
6,Greece,Bulgaria,0.5
6,Greece,Cyprus,2.0
6,Greece,Italy,1.0
6,Greece,North Macedonia,0.6
6,Hungary,Austria,1.6
6,Hungary,Croatia,2.3
6,Hungary,Romania,1.4
6,Hungary,Serbia,0.7
6,Hungary,Slovakia,5.4
6,Hungary,Slovenia,0.9
6,Iceland,United Kingdom,1.0
6,Ireland,France,0.7
6,Ireland,United Kingdom,2.85
6,Italy,Austria,2.3
6,Italy,France,7.699999999999999
6,Italy,Greece,1.0
6,Italy,Montenegro,1.2
6,Italy,Slovenia,3.6
6,Italy,Switzerland,8.5
6,Latvia,Estonia,0.95
6,Latvia,Lithuania,1.5
6,Lithuania,Latvia,1.5
6,Lithuania,Poland,1.0
6,Lithuania,Sweden,0.7
6,Luxembourg,Belgium,0.7
6,Luxembourg,Germany,2.9
6,Montenegro,Albania,0.9
6,Montenegro,Bosnia Herzegovina,1.4
6,Montenegro,Italy,1.2
6,Montenegro,Serbia,2.9
6,Netherlands,Belgium,3.5
6,Netherlands,Denmark,0.7
6,Netherlands,Germany,8.5
6,Netherlands,Norway,0.7
6,Netherlands,United Kingdom,1.0
6,North Macedonia,Albania,0.7
6,North Macedonia,Bulgaria,0.7
6,North Macedonia,Greece,0.6
6,North Macedonia,Serbia,1.9
6,Norway,Denmark,1.7
6,Norway,Finland,0.05
6,Norway,Germany,1.4
6,Norway,Netherlands,0.7
6,Norway,Sweden,4.098
6,Norway,United Kingdom,3.4
6,Poland,Czechia,2.1
6,Poland,Denmark,0.6
6,Poland,Germany,5.1000000000000005
6,Poland,Lithuania,1.0
6,Poland,Slovakia,0.6
6,Poland,Sweden,0.6
6,Portugal,Spain,3.5500000000000003
6,Romania,Bulgaria,1.7
6,Romania,Hungary,1.4
6,Romania,Serbia,2.5
6,Serbia,Albania,0.9
6,Serbia,Bosnia Herzegovina,3.1
6,Serbia,Bulgaria,0.9
6,Serbia,Croatia,0.7
6,Serbia,Hungary,0.7
6,Serbia,Montenegro,2.9
6,Serbia,North Macedonia,1.9
6,Serbia,Romania,2.5
6,Slovakia,Czechia,2.7
6,Slovakia,Hungary,5.4
6,Slovakia,Poland,0.6
6,Slovenia,Austria,1.6
6,Slovenia,Croatia,3.4
6,Slovenia,Hungary,0.9
6,Slovenia,Italy,3.6
6,Spain,France,10.9
6,Spain,Portugal,3.5500000000000003
6,Sweden,Denmark,2.44
6,Sweden,Finland,3.95
6,Sweden,Germany,2.6
6,Sweden,Lithuania,0.7
6,Sweden,Norway,4.098
6,Sweden,Poland,0.6
6,Switzerland,Austria,2.4
6,Switzerland,France,9.5
6,Switzerland,Germany,6.0
6,Switzerland,Italy,8.5
6,United Kingdom,Belgium,2.4
6,United Kingdom,Denmark,1.4
6,United Kingdom,France,10.6
6,United Kingdom,Germany,1.4
6,United Kingdom,Iceland,1.0
6,United Kingdom,Ireland,2.85
6,United Kingdom,Netherlands,1.0
6,United Kingdom,Norway,3.4
7,Albania,Greece,0.8
7,Albania,Montenegro,0.9
7,Albania,North Macedonia,0.7
7,Albania,Serbia,0.9
7,Austria,Czechia,2.1
7,Austria,Germany,10.8
7,Austria,Hungary,1.6
7,Austria,Italy,2.3
7,Austria,Slovenia,1.6
7,Austria,Switzerland,2.4
7,Belgium,France,4.6
7,Belgium,Germany,2.0
7,Belgium,Luxembourg,0.7
7,Belgium,Netherlands,3.5
7,Belgium,United Kingdom,2.4
7,Bosnia Herzegovina,Croatia,4.0
7,Bosnia Herzegovina,Montenegro,1.4
7,Bosnia Herzegovina,Serbia,3.1
7,Bulgaria,Greece,0.5
7,Bulgaria,North Macedonia,0.7
7,Bulgaria,Romania,1.7
7,Bulgaria,Serbia,0.9
7,Croatia,Bosnia Herzegovina,4.0
7,Croatia,Hungary,2.3
7,Croatia,Serbia,0.7
7,Croatia,Slovenia,3.4
7,Cyprus,Greece,2.0
7,Czechia,Austria,2.1
7,Czechia,Germany,3.7
7,Czechia,Poland,2.1
7,Czechia,Slovakia,2.7
7,Denmark,Germany,4.949999999999999
7,Denmark,Netherlands,0.7
7,Denmark,Norway,1.7
7,Denmark,Poland,0.6
7,Denmark,Sweden,2.44
7,Denmark,United Kingdom,1.4
7,Estonia,Finland,1.0
7,Estonia,Latvia,0.95
7,Finland,Estonia,1.0
7,Finland,Norway,0.05
7,Finland,Sweden,3.95
7,France,Belgium,4.6
7,France,Germany,2.9
7,France,Ireland,0.7
7,France,Italy,7.699999999999999
7,France,Spain,10.9
7,France,Switzerland,9.5
7,France,United Kingdom,10.6
7,Germany,Austria,10.8
7,Germany,Belgium,2.0
7,Germany,Czechia,3.7
7,Germany,Denmark,4.949999999999999
7,Germany,France,2.9
7,Germany,Luxembourg,2.9
7,Germany,Netherlands,8.5
7,Germany,Norway,1.4
7,Germany,Poland,5.1000000000000005
7,Germany,Sweden,2.6
7,Germany,Switzerland,6.0
7,Germany,United Kingdom,1.4
7,Greece,Albania,0.8
7,Greece,Bulgaria,0.5
7,Greece,Cyprus,2.0
7,Greece,Italy,1.0
7,Greece,North Macedonia,0.6
7,Hungary,Austria,1.6
7,Hungary,Croatia,2.3
7,Hungary,Romania,1.4
7,Hungary,Serbia,0.7
7,Hungary,Slovakia,5.4
7,Hungary,Slovenia,0.9
7,Iceland,United Kingdom,1.0
7,Ireland,France,0.7
7,Ireland,United Kingdom,2.85
7,Italy,Austria,2.3
7,Italy,France,7.699999999999999
7,Italy,Greece,1.0
7,Italy,Montenegro,1.2
7,Italy,Slovenia,3.6
7,Italy,Switzerland,8.5
7,Latvia,Estonia,0.95
7,Latvia,Lithuania,1.5
7,Lithuania,Latvia,1.5
7,Lithuania,Poland,1.0
7,Lithuania,Sweden,0.7
7,Luxembourg,Belgium,0.7
7,Luxembourg,Germany,2.9
7,Montenegro,Albania,0.9
7,Montenegro,Bosnia Herzegovina,1.4
7,Montenegro,Italy,1.2
7,Montenegro,Serbia,2.9
7,Netherlands,Belgium,3.5
7,Netherlands,Denmark,0.7
7,Netherlands,Germany,8.5
7,Netherlands,Norway,0.7
7,Netherlands,United Kingdom,1.0
7,North Macedonia,Albania,0.7
7,North Macedonia,Bulgaria,0.7
7,North Macedonia,Greece,0.6
7,North Macedonia,Serbia,1.9
7,Norway,Denmark,1.7
7,Norway,Finland,0.05
7,Norway,Germany,1.4
7,Norway,Netherlands,0.7
7,Norway,Sweden,4.098
7,Norway,United Kingdom,3.4
7,Poland,Czechia,2.1
7,Poland,Denmark,0.6
7,Poland,Germany,5.1000000000000005
7,Poland,Lithuania,1.0
7,Poland,Slovakia,0.6
7,Poland,Sweden,0.6
7,Portugal,Spain,3.5500000000000003
7,Romania,Bulgaria,1.7
7,Romania,Hungary,1.4
7,Romania,Serbia,2.5
7,Serbia,Albania,0.9
7,Serbia,Bosnia Herzegovina,3.1
7,Serbia,Bulgaria,0.9
7,Serbia,Croatia,0.7
7,Serbia,Hungary,0.7
7,Serbia,Montenegro,2.9
7,Serbia,North Macedonia,1.9
7,Serbia,Romania,2.5
7,Slovakia,Czechia,2.7
7,Slovakia,Hungary,5.4
7,Slovakia,Poland,0.6
7,Slovenia,Austria,1.6
7,Slovenia,Croatia,3.4
7,Slovenia,Hungary,0.9
7,Slovenia,Italy,3.6
7,Spain,France,10.9
7,Spain,Portugal,3.5500000000000003
7,Sweden,Denmark,2.44
7,Sweden,Finland,3.95
7,Sweden,Germany,2.6
7,Sweden,Lithuania,0.7
7,Sweden,Norway,4.098
7,Sweden,Poland,0.6
7,Switzerland,Austria,2.4
7,Switzerland,France,9.5
7,Switzerland,Germany,6.0
7,Switzerland,Italy,8.5
7,United Kingdom,Belgium,2.4
7,United Kingdom,Denmark,1.4
7,United Kingdom,France,10.6
7,United Kingdom,Germany,1.4
7,United Kingdom,Iceland,1.0
7,United Kingdom,Ireland,2.85
7,United Kingdom,Netherlands,1.0
7,United Kingdom,Norway,3.4
8,Albania,Greece,0.8
8,Albania,Montenegro,0.9
8,Albania,North Macedonia,0.7
8,Albania,Serbia,0.9
8,Austria,Czechia,2.1
8,Austria,Germany,10.8
8,Austria,Hungary,1.6
8,Austria,Italy,2.3
8,Austria,Slovenia,1.6
8,Austria,Switzerland,2.4
8,Belgium,France,4.6
8,Belgium,Germany,2.0
8,Belgium,Luxembourg,0.7
8,Belgium,Netherlands,3.5
8,Belgium,United Kingdom,2.4
8,Bosnia Herzegovina,Croatia,4.0
8,Bosnia Herzegovina,Montenegro,1.4
8,Bosnia Herzegovina,Serbia,3.1
8,Bulgaria,Greece,0.5
8,Bulgaria,North Macedonia,0.7
8,Bulgaria,Romania,1.7
8,Bulgaria,Serbia,0.9
8,Croatia,Bosnia Herzegovina,4.0
8,Croatia,Hungary,2.3
8,Croatia,Serbia,0.7
8,Croatia,Slovenia,3.4
8,Cyprus,Greece,2.0
8,Czechia,Austria,2.1
8,Czechia,Germany,3.7
8,Czechia,Poland,2.1
8,Czechia,Slovakia,2.7
8,Denmark,Germany,4.949999999999999
8,Denmark,Netherlands,0.7
8,Denmark,Norway,1.7
8,Denmark,Poland,0.6
8,Denmark,Sweden,2.44
8,Denmark,United Kingdom,1.4
8,Estonia,Finland,1.0
8,Estonia,Latvia,0.95
8,Finland,Estonia,1.0
8,Finland,Norway,0.05
8,Finland,Sweden,3.95
8,France,Belgium,4.6
8,France,Germany,2.9
8,France,Ireland,0.7
8,France,Italy,7.699999999999999
8,France,Spain,10.9
8,France,Switzerland,9.5
8,France,United Kingdom,10.6
8,Germany,Austria,10.8
8,Germany,Belgium,2.0
8,Germany,Czechia,3.7
8,Germany,Denmark,4.949999999999999
8,Germany,France,2.9
8,Germany,Luxembourg,2.9
8,Germany,Netherlands,8.5
8,Germany,Norway,1.4
8,Germany,Poland,5.1000000000000005
8,Germany,Sweden,2.6
8,Germany,Switzerland,6.0
8,Germany,United Kingdom,1.4
8,Greece,Albania,0.8
8,Greece,Bulgaria,0.5
8,Greece,Cyprus,2.0
8,Greece,Italy,1.0
8,Greece,North Macedonia,0.6
8,Hungary,Austria,1.6
8,Hungary,Croatia,2.3
8,Hungary,Romania,1.4
8,Hungary,Serbia,0.7
8,Hungary,Slovakia,5.4
8,Hungary,Slovenia,0.9
8,Iceland,United Kingdom,1.0
8,Ireland,France,0.7
8,Ireland,United Kingdom,2.85
8,Italy,Austria,2.3
8,Italy,France,7.699999999999999
8,Italy,Greece,1.0
8,Italy,Montenegro,1.2
8,Italy,Slovenia,3.6
8,Italy,Switzerland,8.5
8,Latvia,Estonia,0.95
8,Latvia,Lithuania,1.5
8,Lithuania,Latvia,1.5
8,Lithuania,Poland,1.0
8,Lithuania,Sweden,0.7
8,Luxembourg,Belgium,0.7
8,Luxembourg,Germany,2.9
8,Montenegro,Albania,0.9
8,Montenegro,Bosnia Herzegovina,1.4
8,Montenegro,Italy,1.2
8,Montenegro,Serbia,2.9
8,Netherlands,Belgium,3.5
8,Netherlands,Denmark,0.7
8,Netherlands,Germany,8.5
8,Netherlands,Norway,0.7
8,Netherlands,United Kingdom,1.0
8,North Macedonia,Albania,0.7
8,North Macedonia,Bulgaria,0.7
8,North Macedonia,Greece,0.6
8,North Macedonia,Serbia,1.9
8,Norway,Denmark,1.7
8,Norway,Finland,0.05
8,Norway,Germany,1.4
8,Norway,Netherlands,0.7
8,Norway,Sweden,4.098
8,Norway,United Kingdom,3.4
8,Poland,Czechia,2.1
8,Poland,Denmark,0.6
8,Poland,Germany,5.1000000000000005
8,Poland,Lithuania,1.0
8,Poland,Slovakia,0.6
8,Poland,Sweden,0.6
8,Portugal,Spain,3.5500000000000003
8,Romania,Bulgaria,1.7
8,Romania,Hungary,1.4
8,Romania,Serbia,2.5
8,Serbia,Albania,0.9
8,Serbia,Bosnia Herzegovina,3.1
8,Serbia,Bulgaria,0.9
8,Serbia,Croatia,0.7
8,Serbia,Hungary,0.7
8,Serbia,Montenegro,2.9
8,Serbia,North Macedonia,1.9
8,Serbia,Romania,2.5
8,Slovakia,Czechia,2.7
8,Slovakia,Hungary,5.4
8,Slovakia,Poland,0.6
8,Slovenia,Austria,1.6
8,Slovenia,Croatia,3.4
8,Slovenia,Hungary,0.9
8,Slovenia,Italy,3.6
8,Spain,France,10.9
8,Spain,Portugal,3.5500000000000003
8,Sweden,Denmark,2.44
8,Sweden,Finland,3.95
8,Sweden,Germany,2.6
8,Sweden,Lithuania,0.7
8,Sweden,Norway,4.098
8,Sweden,Poland,0.6
8,Switzerland,Austria,2.4
8,Switzerland,France,9.5
8,Switzerland,Germany,6.0
8,Switzerland,Italy,8.5
8,United Kingdom,Belgium,2.4
8,United Kingdom,Denmark,1.4
8,United Kingdom,France,10.6
8,United Kingdom,Germany,1.4
8,United Kingdom,Iceland,1.0
8,United Kingdom,Ireland,2.85
8,United Kingdom,Netherlands,1.0
8,United Kingdom,Norway,3.4
9,Albania,Greece,0.8
9,Albania,Montenegro,0.9
9,Albania,North Macedonia,0.7
9,Albania,Serbia,0.9
9,Austria,Czechia,2.1
9,Austria,Germany,10.8
9,Austria,Hungary,1.6
9,Austria,Italy,2.3
9,Austria,Slovenia,1.6
9,Austria,Switzerland,2.4
9,Belgium,France,4.6
9,Belgium,Germany,2.0
9,Belgium,Luxembourg,0.7
9,Belgium,Netherlands,3.5
9,Belgium,United Kingdom,2.4
9,Bosnia Herzegovina,Croatia,4.0
9,Bosnia Herzegovina,Montenegro,1.4
9,Bosnia Herzegovina,Serbia,3.1
9,Bulgaria,Greece,0.5
9,Bulgaria,North Macedonia,0.7
9,Bulgaria,Romania,1.7
9,Bulgaria,Serbia,0.9
9,Croatia,Bosnia Herzegovina,4.0
9,Croatia,Hungary,2.3
9,Croatia,Serbia,0.7
9,Croatia,Slovenia,3.4
9,Cyprus,Greece,2.0
9,Czechia,Austria,2.1
9,Czechia,Germany,3.7
9,Czechia,Poland,2.1
9,Czechia,Slovakia,2.7
9,Denmark,Germany,4.949999999999999
9,Denmark,Netherlands,0.7
9,Denmark,Norway,1.7
9,Denmark,Poland,0.6
9,Denmark,Sweden,2.44
9,Denmark,United Kingdom,1.4
9,Estonia,Finland,1.0
9,Estonia,Latvia,0.95
9,Finland,Estonia,1.0
9,Finland,Norway,0.05
9,Finland,Sweden,3.95
9,France,Belgium,4.6
9,France,Germany,2.9
9,France,Ireland,0.7
9,France,Italy,7.699999999999999
9,France,Spain,10.9
9,France,Switzerland,9.5
9,France,United Kingdom,10.6
9,Germany,Austria,10.8
9,Germany,Belgium,2.0
9,Germany,Czechia,3.7
9,Germany,Denmark,4.949999999999999
9,Germany,France,2.9
9,Germany,Luxembourg,2.9
9,Germany,Netherlands,8.5
9,Germany,Norway,1.4
9,Germany,Poland,5.1000000000000005
9,Germany,Sweden,2.6
9,Germany,Switzerland,6.0
9,Germany,United Kingdom,1.4
9,Greece,Albania,0.8
9,Greece,Bulgaria,0.5
9,Greece,Cyprus,2.0
9,Greece,Italy,1.0
9,Greece,North Macedonia,0.6
9,Hungary,Austria,1.6
9,Hungary,Croatia,2.3
9,Hungary,Romania,1.4
9,Hungary,Serbia,0.7
9,Hungary,Slovakia,5.4
9,Hungary,Slovenia,0.9
9,Iceland,United Kingdom,1.0
9,Ireland,France,0.7
9,Ireland,United Kingdom,2.85
9,Italy,Austria,2.3
9,Italy,France,7.699999999999999
9,Italy,Greece,1.0
9,Italy,Montenegro,1.2
9,Italy,Slovenia,3.6
9,Italy,Switzerland,8.5
9,Latvia,Estonia,0.95
9,Latvia,Lithuania,1.5
9,Lithuania,Latvia,1.5
9,Lithuania,Poland,1.0
9,Lithuania,Sweden,0.7
9,Luxembourg,Belgium,0.7
9,Luxembourg,Germany,2.9
9,Montenegro,Albania,0.9
9,Montenegro,Bosnia Herzegovina,1.4
9,Montenegro,Italy,1.2
9,Montenegro,Serbia,2.9
9,Netherlands,Belgium,3.5
9,Netherlands,Denmark,0.7
9,Netherlands,Germany,8.5
9,Netherlands,Norway,0.7
9,Netherlands,United Kingdom,1.0
9,North Macedonia,Albania,0.7
9,North Macedonia,Bulgaria,0.7
9,North Macedonia,Greece,0.6
9,North Macedonia,Serbia,1.9
9,Norway,Denmark,1.7
9,Norway,Finland,0.05
9,Norway,Germany,1.4
9,Norway,Netherlands,0.7
9,Norway,Sweden,4.098
9,Norway,United Kingdom,3.4
9,Poland,Czechia,2.1
9,Poland,Denmark,0.6
9,Poland,Germany,5.1000000000000005
9,Poland,Lithuania,1.0
9,Poland,Slovakia,0.6
9,Poland,Sweden,0.6
9,Portugal,Spain,3.5500000000000003
9,Romania,Bulgaria,1.7
9,Romania,Hungary,1.4
9,Romania,Serbia,2.5
9,Serbia,Albania,0.9
9,Serbia,Bosnia Herzegovina,3.1
9,Serbia,Bulgaria,0.9
9,Serbia,Croatia,0.7
9,Serbia,Hungary,0.7
9,Serbia,Montenegro,2.9
9,Serbia,North Macedonia,1.9
9,Serbia,Romania,2.5
9,Slovakia,Czechia,2.7
9,Slovakia,Hungary,5.4
9,Slovakia,Poland,0.6
9,Slovenia,Austria,1.6
9,Slovenia,Croatia,3.4
9,Slovenia,Hungary,0.9
9,Slovenia,Italy,3.6
9,Spain,France,10.9
9,Spain,Portugal,3.5500000000000003
9,Sweden,Denmark,2.44
9,Sweden,Finland,3.95
9,Sweden,Germany,2.6
9,Sweden,Lithuania,0.7
9,Sweden,Norway,4.098
9,Sweden,Poland,0.6
9,Switzerland,Austria,2.4
9,Switzerland,France,9.5
9,Switzerland,Germany,6.0
9,Switzerland,Italy,8.5
9,United Kingdom,Belgium,2.4
9,United Kingdom,Denmark,1.4
9,United Kingdom,France,10.6
9,United Kingdom,Germany,1.4
9,United Kingdom,Iceland,1.0
9,United Kingdom,Ireland,2.85
9,United Kingdom,Netherlands,1.0
9,United Kingdom,Norway,3.4
10,Albania,Greece,0.8
10,Albania,Montenegro,0.9
10,Albania,North Macedonia,0.7
10,Albania,Serbia,0.9
10,Austria,Czechia,2.1
10,Austria,Germany,10.8
10,Austria,Hungary,1.6
10,Austria,Italy,2.3
10,Austria,Slovenia,1.6
10,Austria,Switzerland,2.4
10,Belgium,France,4.6
10,Belgium,Germany,2.0
10,Belgium,Luxembourg,0.7
10,Belgium,Netherlands,3.5
10,Belgium,United Kingdom,2.4
10,Bosnia Herzegovina,Croatia,4.0
10,Bosnia Herzegovina,Montenegro,1.4
10,Bosnia Herzegovina,Serbia,3.1
10,Bulgaria,Greece,0.5
10,Bulgaria,North Macedonia,0.7
10,Bulgaria,Romania,1.7
10,Bulgaria,Serbia,0.9
10,Croatia,Bosnia Herzegovina,4.0
10,Croatia,Hungary,2.3
10,Croatia,Serbia,0.7
10,Croatia,Slovenia,3.4
10,Cyprus,Greece,2.0
10,Czechia,Austria,2.1
10,Czechia,Germany,3.7
10,Czechia,Poland,2.1
10,Czechia,Slovakia,2.7
10,Denmark,Germany,4.949999999999999
10,Denmark,Netherlands,0.7
10,Denmark,Norway,1.7
10,Denmark,Poland,0.6
10,Denmark,Sweden,2.44
10,Denmark,United Kingdom,1.4
10,Estonia,Finland,1.0
10,Estonia,Latvia,0.95
10,Finland,Estonia,1.0
10,Finland,Norway,0.05
10,Finland,Sweden,3.95
10,France,Belgium,4.6
10,France,Germany,2.9
10,France,Ireland,0.7
10,France,Italy,7.699999999999999
10,France,Spain,10.9
10,France,Switzerland,9.5
10,France,United Kingdom,10.6
10,Germany,Austria,10.8
10,Germany,Belgium,2.0
10,Germany,Czechia,3.7
10,Germany,Denmark,4.949999999999999
10,Germany,France,2.9
10,Germany,Luxembourg,2.9
10,Germany,Netherlands,8.5
10,Germany,Norway,1.4
10,Germany,Poland,5.1000000000000005
10,Germany,Sweden,2.6
10,Germany,Switzerland,6.0
10,Germany,United Kingdom,1.4
10,Greece,Albania,0.8
10,Greece,Bulgaria,0.5
10,Greece,Cyprus,2.0
10,Greece,Italy,1.0
10,Greece,North Macedonia,0.6
10,Hungary,Austria,1.6
10,Hungary,Croatia,2.3
10,Hungary,Romania,1.4
10,Hungary,Serbia,0.7
10,Hungary,Slovakia,5.4
10,Hungary,Slovenia,0.9
10,Iceland,United Kingdom,1.0
10,Ireland,France,0.7
10,Ireland,United Kingdom,2.85
10,Italy,Austria,2.3
10,Italy,France,7.699999999999999
10,Italy,Greece,1.0
10,Italy,Montenegro,1.2
10,Italy,Slovenia,3.6
10,Italy,Switzerland,8.5
10,Latvia,Estonia,0.95
10,Latvia,Lithuania,1.5
10,Lithuania,Latvia,1.5
10,Lithuania,Poland,1.0
10,Lithuania,Sweden,0.7
10,Luxembourg,Belgium,0.7
10,Luxembourg,Germany,2.9
10,Montenegro,Albania,0.9
10,Montenegro,Bosnia Herzegovina,1.4
10,Montenegro,Italy,1.2
10,Montenegro,Serbia,2.9
10,Netherlands,Belgium,3.5
10,Netherlands,Denmark,0.7
10,Netherlands,Germany,8.5
10,Netherlands,Norway,0.7
10,Netherlands,United Kingdom,1.0
10,North Macedonia,Albania,0.7
10,North Macedonia,Bulgaria,0.7
10,North Macedonia,Greece,0.6
10,North Macedonia,Serbia,1.9
10,Norway,Denmark,1.7
10,Norway,Finland,0.05
10,Norway,Germany,1.4
10,Norway,Netherlands,0.7
10,Norway,Sweden,4.098
10,Norway,United Kingdom,3.4
10,Poland,Czechia,2.1
10,Poland,Denmark,0.6
10,Poland,Germany,5.1000000000000005
10,Poland,Lithuania,1.0
10,Poland,Slovakia,0.6
10,Poland,Sweden,0.6
10,Portugal,Spain,3.5500000000000003
10,Romania,Bulgaria,1.7
10,Romania,Hungary,1.4
10,Romania,Serbia,2.5
10,Serbia,Albania,0.9
10,Serbia,Bosnia Herzegovina,3.1
10,Serbia,Bulgaria,0.9
10,Serbia,Croatia,0.7
10,Serbia,Hungary,0.7
10,Serbia,Montenegro,2.9
10,Serbia,North Macedonia,1.9
10,Serbia,Romania,2.5
10,Slovakia,Czechia,2.7
10,Slovakia,Hungary,5.4
10,Slovakia,Poland,0.6
10,Slovenia,Austria,1.6
10,Slovenia,Croatia,3.4
10,Slovenia,Hungary,0.9
10,Slovenia,Italy,3.6
10,Spain,France,10.9
10,Spain,Portugal,3.5500000000000003
10,Sweden,Denmark,2.44
10,Sweden,Finland,3.95
10,Sweden,Germany,2.6
10,Sweden,Lithuania,0.7
10,Sweden,Norway,4.098
10,Sweden,Poland,0.6
10,Switzerland,Austria,2.4
10,Switzerland,France,9.5
10,Switzerland,Germany,6.0
10,Switzerland,Italy,8.5
10,United Kingdom,Belgium,2.4
10,United Kingdom,Denmark,1.4
10,United Kingdom,France,10.6
10,United Kingdom,Germany,1.4
10,United Kingdom,Iceland,1.0
10,United Kingdom,Ireland,2.85
10,United Kingdom,Netherlands,1.0
10,United Kingdom,Norway,3.4
11,Albania,Greece,0.8
11,Albania,Montenegro,0.9
11,Albania,North Macedonia,0.7
11,Albania,Serbia,0.9
11,Austria,Czechia,2.1
11,Austria,Germany,10.8
11,Austria,Hungary,1.6
11,Austria,Italy,2.3
11,Austria,Slovenia,1.6
11,Austria,Switzerland,2.4
11,Belgium,France,4.6
11,Belgium,Germany,2.0
11,Belgium,Luxembourg,0.7
11,Belgium,Netherlands,3.5
11,Belgium,United Kingdom,2.4
11,Bosnia Herzegovina,Croatia,4.0
11,Bosnia Herzegovina,Montenegro,1.4
11,Bosnia Herzegovina,Serbia,3.1
11,Bulgaria,Greece,0.5
11,Bulgaria,North Macedonia,0.7
11,Bulgaria,Romania,1.7
11,Bulgaria,Serbia,0.9
11,Croatia,Bosnia Herzegovina,4.0
11,Croatia,Hungary,2.3
11,Croatia,Serbia,0.7
11,Croatia,Slovenia,3.4
11,Cyprus,Greece,2.0
11,Czechia,Austria,2.1
11,Czechia,Germany,3.7
11,Czechia,Poland,2.1
11,Czechia,Slovakia,2.7
11,Denmark,Germany,4.949999999999999
11,Denmark,Netherlands,0.7
11,Denmark,Norway,1.7
11,Denmark,Poland,0.6
11,Denmark,Sweden,2.44
