year,region,technology,carriers,spore,capacity_twh
2030,Romania,Heat storage,heat,328,0.017733882138470852
2030,Romania,Heat storage,heat,345,0.18164927738951528
2030,Romania,Heat storage,heat,431,0.8677653829572867
2030,Romania,Hydro storage,electricity,0,0.5751000400537968
2030,Romania,Hydro storage,electricity,21,1.1020145256397318
2030,Romania,Hydro storage,electricity,32,1.5611487390559882
2030,Romania,Hydro storage,electricity,77,1.3533065244285758
2030,Romania,Hydro storage,electricity,100,0.7151138378386754
2030,Romania,Hydro storage,electricity,206,1.1801124425375191
2030,Romania,Hydro storage,electricity,255,0.5311646673576409
2030,Romania,Hydro storage,electricity,263,0.25431465753541427
2030,Romania,Hydro storage,electricity,328,0.6246836609770422
2030,Romania,Hydro storage,electricity,345,0.8142152495519018
2030,Romania,Hydro storage,electricity,431,0.3979158584040262
2030,Romania,Hydrogen storage,hydrogen,0,1.441659042135013e-05
2030,Romania,Hydrogen storage,hydrogen,21,5.616613555238419e-06
2030,Romania,Hydrogen storage,hydrogen,32,0.002404201955589772
2030,Romania,Hydrogen storage,hydrogen,77,7.220483209296717e-06
2030,Romania,Hydrogen storage,hydrogen,100,0.0031290466014714993
2030,Romania,Hydrogen storage,hydrogen,206,6.014196229996335e-07
2030,Romania,Hydrogen storage,hydrogen,255,0.0
2030,Romania,Hydrogen storage,hydrogen,263,2.9034594367196867e-06
2030,Romania,Hydrogen storage,hydrogen,328,4.85971271136839e-05
2030,Romania,Hydrogen storage,hydrogen,345,0.004258105152579156
2030,Romania,Hydrogen storage,hydrogen,431,2.011996239307984e-05
2030,Romania,Methane storage,methane,0,12.231069220740142
2030,Romania,Methane storage,methane,21,13.413946530561555
2030,Romania,Methane storage,methane,32,3.070586408112783
2030,Romania,Methane storage,methane,77,10.46633308808764
2030,Romania,Methane storage,methane,100,12.212279428010405
2030,Romania,Methane storage,methane,206,6.473390308543362
2030,Romania,Methane storage,methane,255,8.633814729905101
2030,Romania,Methane storage,methane,263,13.523923230231285
2030,Romania,Methane storage,methane,328,12.87201662901332
2030,Romania,Methane storage,methane,345,11.783620468963633
2030,Romania,Methane storage,methane,431,14.821666962385214
2030,Serbia,Battery storage,electricity,0,6.123035249449742e-06
2030,Serbia,Battery storage,electricity,21,2.858727840833544e-06
2030,Serbia,Battery storage,electricity,32,0.0004520032311528109
2030,Serbia,Battery storage,electricity,77,6.757232785665193e-06
2030,Serbia,Battery storage,electricity,100,0.0002027710441170904
2030,Serbia,Battery storage,electricity,206,2.405516695041524e-07
2030,Serbia,Battery storage,electricity,255,0.0
2030,Serbia,Battery storage,electricity,263,2.5198628912184133e-06
2030,Serbia,Battery storage,electricity,328,7.793502774996542e-06
2030,Serbia,Battery storage,electricity,345,0.00046303114027611844
2030,Serbia,Battery storage,electricity,431,2.9976844961557073e-06
2030,Serbia,Heat storage,heat,0,0.004212442250197881
2030,Serbia,Heat storage,heat,21,0.0077755891679904205
2030,Serbia,Heat storage,heat,32,0.10051668371690096
2030,Serbia,Heat storage,heat,77,0.004133967878248398
2030,Serbia,Heat storage,heat,100,0.04969112729148333
2030,Serbia,Heat storage,heat,206,0.010466236222959118
2030,Serbia,Heat storage,heat,255,0.0
2030,Serbia,Heat storage,heat,263,0.005927656299998106
2030,Serbia,Heat storage,heat,328,0.012321853032701394
2030,Serbia,Heat storage,heat,345,0.04637964757339206
2030,Serbia,Heat storage,heat,431,1.7491584321810594
2030,Serbia,Hydro storage,electricity,0,0.1789447338234452
2030,Serbia,Hydro storage,electricity,21,0.02558701759329561
2030,Serbia,Hydro storage,electricity,32,0.1310228337716171
2030,Serbia,Hydro storage,electricity,77,0.008396855769115646
2030,Serbia,Hydro storage,electricity,100,0.11506723763682164
2030,Serbia,Hydro storage,electricity,206,0.018651346395450158
2030,Serbia,Hydro storage,electricity,255,0.2133347999849228
2030,Serbia,Hydro storage,electricity,263,0.10927535943532111
2030,Serbia,Hydro storage,electricity,328,0.2404135807356962
2030,Serbia,Hydro storage,electricity,345,0.20336233067184106
2030,Serbia,Hydro storage,electricity,431,0.09641929335737673
2030,Serbia,Hydrogen storage,hydrogen,0,1.1455005077126461e-05
2030,Serbia,Hydrogen storage,hydrogen,21,1.4590387938098325e-06
2030,Serbia,Hydrogen storage,hydrogen,32,0.0014502531288514697
2030,Serbia,Hydrogen storage,hydrogen,77,1.5101394052842251e-06
2030,Serbia,Hydrogen storage,hydrogen,100,0.0008505582749343611
2030,Serbia,Hydrogen storage,hydrogen,206,5.6757109384458575e-08
2030,Serbia,Hydrogen storage,hydrogen,255,0.0
2030,Serbia,Hydrogen storage,hydrogen,263,8.631302307673334e-06
2030,Serbia,Hydrogen storage,hydrogen,328,2.2035132233636003e-05
2030,Serbia,Hydrogen storage,hydrogen,345,9.462644959496328e-05
2030,Serbia,Hydrogen storage,hydrogen,431,8.839003564759502e-06
2030,Serbia,Methane storage,methane,0,2.539874153007741
2030,Serbia,Methane storage,methane,21,1.5095713078090365
2030,Serbia,Methane storage,methane,32,3.6402570835945185
2030,Serbia,Methane storage,methane,77,3.3923718590690646
2030,Serbia,Methane storage,methane,100,0.4303147327004243
2030,Serbia,Methane storage,methane,206,0.9609391160992112
2030,Serbia,Methane storage,methane,255,2.35686645240542
2030,Serbia,Methane storage,methane,263,1.4288280681631544
2030,Serbia,Methane storage,methane,328,2.7730263737315015
2030,Serbia,Methane storage,methane,345,3.4809859208753884
2030,Serbia,Methane storage,methane,431,3.241422968476853
2030,Slovakia,Battery storage,electricity,0,3.5197397490314817e-06
2030,Slovakia,Battery storage,electricity,21,2.0027885436156563e-06
2030,Slovakia,Battery storage,electricity,32,5.4200092997938787e-05
2030,Slovakia,Battery storage,electricity,77,3.748300811635803e-06
2030,Slovakia,Battery storage,electricity,100,0.00023684398448600805
2030,Slovakia,Battery storage,electricity,206,1.3137264254345752e-07
2030,Slovakia,Battery storage,electricity,255,0.0
2030,Slovakia,Battery storage,electricity,263,1.1567415806634287e-06
2030,Slovakia,Battery storage,electricity,328,2.4291882950305296e-05
2030,Slovakia,Battery storage,electricity,345,0.0003336684032153166
2030,Slovakia,Battery storage,electricity,431,1.0839851244431828e-06
2030,Slovakia,Heat storage,heat,0,0.004972147544763767
2030,Slovakia,Heat storage,heat,21,0.012852018638833871
2030,Slovakia,Heat storage,heat,32,0.03752487264035642
2030,Slovakia,Heat storage,heat,77,0.007813396871391109
2030,Slovakia,Heat storage,heat,100,0.04629980690570854
2030,Slovakia,Heat storage,heat,206,0.007227763234191403
2030,Slovakia,Heat storage,heat,255,0.0
2030,Slovakia,Heat storage,heat,263,0.03379177611495378
2030,Slovakia,Heat storage,heat,328,0.0019849596314629146
2030,Slovakia,Heat storage,heat,345,0.05370118238482348
2030,Slovakia,Heat storage,heat,431,0.6848674664215659
2030,Slovakia,Hydro storage,electricity,0,0.05138716694072968
2030,Slovakia,Hydro storage,electricity,21,0.2112009614161256
2030,Slovakia,Hydro storage,electricity,32,0.08616321334189467
2030,Slovakia,Hydro storage,electricity,77,0.06290208894782459
2030,Slovakia,Hydro storage,electricity,100,0.1559652483012702
2030,Slovakia,Hydro storage,electricity,206,0.03497507784324926
2030,Slovakia,Hydro storage,electricity,255,0.004633829857697417
2030,Slovakia,Hydro storage,electricity,263,0.1861894734098341
2030,Slovakia,Hydro storage,electricity,328,0.1865862696735127
2030,Slovakia,Hydro storage,electricity,345,0.22936407425142027
2030,Slovakia,Hydro storage,electricity,431,0.1647044125909758
2030,Slovakia,Hydrogen storage,hydrogen,0,1.77284620208884e-06
2030,Slovakia,Hydrogen storage,hydrogen,21,1.4732044637576192e-06
2030,Slovakia,Hydrogen storage,hydrogen,32,0.00031746541107278444
2030,Slovakia,Hydrogen storage,hydrogen,77,6.38833439593015e-07
2030,Slovakia,Hydrogen storage,hydrogen,100,0.0011430860860993002
2030,Slovakia,Hydrogen storage,hydrogen,206,9.671941467910606e-08
2030,Slovakia,Hydrogen storage,hydrogen,255,0.0
2030,Slovakia,Hydrogen storage,hydrogen,263,1.2702165539189487e-06
2030,Slovakia,Hydrogen storage,hydrogen,328,1.3886418381405738e-05
2030,Slovakia,Hydrogen storage,hydrogen,345,0.0012703174377147175
2030,Slovakia,Hydrogen storage,hydrogen,431,2.5010669468097307e-07
2030,Slovakia,Methane storage,methane,0,0.16080938894229596
2030,Slovakia,Methane storage,methane,21,2.418505952915008
2030,Slovakia,Methane storage,methane,32,7.336367789046546
2030,Slovakia,Methane storage,methane,77,5.1742519260382185
2030,Slovakia,Methane storage,methane,100,8.864368195057935
2030,Slovakia,Methane storage,methane,206,11.628364804091326
2030,Slovakia,Methane storage,methane,255,14.668425373496623
2030,Slovakia,Methane storage,methane,263,0.4369351458165734
2030,Slovakia,Methane storage,methane,328,12.542739184788891
2030,Slovakia,Methane storage,methane,345,14.010976044503115
2030,Slovakia,Methane storage,methane,431,7.430663411251953
2030,Slovenia,Battery storage,electricity,0,1.6286304305502313e-06
2030,Slovenia,Battery storage,electricity,21,2.9478835065252124e-06
2030,Slovenia,Battery storage,electricity,32,0.0003037945514658005
2030,Slovenia,Battery storage,electricity,77,2.996324906236218e-06
2030,Slovenia,Battery storage,electricity,100,0.00023375518570864574
2030,Slovenia,Battery storage,electricity,206,9.897258049656579e-06
2030,Slovenia,Battery storage,electricity,255,0.0
2030,Slovenia,Battery storage,electricity,263,6.497224957229798e-06
2030,Slovenia,Battery storage,electricity,328,1.6521470665245695e-06
2030,Slovenia,Battery storage,electricity,345,0.0002341732289737905
2030,Slovenia,Battery storage,electricity,431,3.5582936200394476e-06
2030,Slovenia,Heat storage,heat,0,0.032575171641980184
2030,Slovenia,Heat storage,heat,21,0.0022137027312908166
2030,Slovenia,Heat storage,heat,32,0.02961980063757288
2030,Slovenia,Heat storage,heat,77,0.13605316876337792
2030,Slovenia,Heat storage,heat,100,0.059551739123108634
2030,Slovenia,Heat storage,heat,206,0.0009580517535307354
2030,Slovenia,Heat storage,heat,255,0.0
2030,Slovenia,Heat storage,heat,263,0.012490509287267387
2030,Slovenia,Heat storage,heat,328,0.0044577774859908895
2030,Slovenia,Heat storage,heat,345,0.0859574049043433
2030,Slovenia,Heat storage,heat,431,0.005643117498104635
2030,Slovenia,Hydro storage,electricity,0,0.12949869111313544
2030,Slovenia,Hydro storage,electricity,21,0.13449156741583934
2030,Slovenia,Hydro storage,electricity,32,0.0012625974120376408
2030,Slovenia,Hydro storage,electricity,77,0.03983310404797412
2030,Slovenia,Hydro storage,electricity,100,0.06242207532907439
2030,Slovenia,Hydro storage,electricity,206,0.0518764639406891
2030,Slovenia,Hydro storage,electricity,255,0.06242514040914398
2030,Slovenia,Hydro storage,electricity,263,0.012302719724885761
2030,Slovenia,Hydro storage,electricity,328,0.112328365370126
2030,Slovenia,Hydro storage,electricity,345,0.13827835333546074
2030,Slovenia,Hydro storage,electricity,431,0.09498097804783613
2030,Slovenia,Hydrogen storage,hydrogen,0,4.5041538593543745e-06
2030,Slovenia,Hydrogen storage,hydrogen,21,6.218931654851847e-06
2030,Slovenia,Hydrogen storage,hydrogen,32,0.0017012663515681547
2030,Slovenia,Hydrogen storage,hydrogen,77,6.361021602914733e-06
2030,Slovenia,Hydrogen storage,hydrogen,100,0.0007564260165166619
2030,Slovenia,Hydrogen storage,hydrogen,206,2.5183894538951466e-06
2030,Slovenia,Hydrogen storage,hydrogen,255,0.0
2030,Slovenia,Hydrogen storage,hydrogen,263,4.638871854116732e-06
2030,Slovenia,Hydrogen storage,hydrogen,328,8.843808912103806e-06
2030,Slovenia,Hydrogen storage,hydrogen,345,0.0008407322492060999
2030,Slovenia,Hydrogen storage,hydrogen,431,4.476827813738143e-05
2030,Spain,Battery storage,electricity,0,2.1729619396029036e-05
2030,Spain,Battery storage,electricity,21,4.498433319570274e-06
2030,Spain,Battery storage,electricity,32,0.0024675881196935014
2030,Spain,Battery storage,electricity,77,1.0994098506390443e-05
2030,Spain,Battery storage,electricity,100,0.0026898235817102885
2030,Spain,Battery storage,electricity,206,7.400493929606857e-07
2030,Spain,Battery storage,electricity,255,0.0
2030,Spain,Battery storage,electricity,263,0.032949962114416385
2030,Spain,Battery storage,electricity,328,0.012682571369217265
2030,Spain,Battery storage,electricity,345,0.018305300690171226
2030,Spain,Battery storage,electricity,431,2.4532582177392027e-05
2030,Spain,Heat storage,heat,0,0.03107423840035323
2030,Spain,Heat storage,heat,21,0.04536522761399192
2030,Spain,Heat storage,heat,32,0.8708410639281734
2030,Spain,Heat storage,heat,77,0.04855272096664584
2030,Spain,Heat storage,heat,100,0.5434668002048245
2030,Spain,Heat storage,heat,206,0.0291029420632461
2030,Spain,Heat storage,heat,255,0.0
2030,Spain,Heat storage,heat,263,0.03815150471710938
2030,Spain,Heat storage,heat,328,0.027540860922209625
2030,Spain,Heat storage,heat,345,0.6783860178944118
2030,Spain,Heat storage,heat,431,0.7401715027038583
2030,Spain,Hydro storage,electricity,0,1.3860848010987559
2030,Spain,Hydro storage,electricity,21,3.411377802040437
2030,Spain,Hydro storage,electricity,32,2.4877423400828538
2030,Spain,Hydro storage,electricity,77,2.1358633029006473
2030,Spain,Hydro storage,electricity,100,2.1654300032435323
2030,Spain,Hydro storage,electricity,206,1.7354022391225057
2030,Spain,Hydro storage,electricity,255,2.4834774076557897
2030,Spain,Hydro storage,electricity,263,2.360438917503528
2030,Spain,Hydro storage,electricity,328,1.6785957702314025
2030,Spain,Hydro storage,electricity,345,3.5180606890417883
2030,Spain,Hydro storage,electricity,431,2.74379752941678
2030,Spain,Hydrogen storage,hydrogen,0,7.147846696078419e-05
2030,Spain,Hydrogen storage,hydrogen,21,2.5733114214127772e-05
2030,Spain,Hydrogen storage,hydrogen,32,0.010739483653462285
2030,Spain,Hydrogen storage,hydrogen,77,3.349423522265559e-05
2030,Spain,Hydrogen storage,hydrogen,100,0.0074451006956600466
2030,Spain,Hydrogen storage,hydrogen,206,2.561783508375094e-06
2030,Spain,Hydrogen storage,hydrogen,255,0.0
2030,Spain,Hydrogen storage,hydrogen,263,0.11615514188702288
2030,Spain,Hydrogen storage,hydrogen,328,0.0001417222945950294
2030,Spain,Hydrogen storage,hydrogen,345,0.0070046640948043075
2030,Spain,Hydrogen storage,hydrogen,431,7.583090128829078e-05
2030,Spain,Methane storage,methane,0,7.140401201097563
2030,Spain,Methane storage,methane,21,6.003243621750246
2030,Spain,Methane storage,methane,32,5.150188941039562
2030,Spain,Methane storage,methane,77,5.505959847415129
2030,Spain,Methane storage,methane,100,5.156898159628284
2030,Spain,Methane storage,methane,206,4.810232855061165
2030,Spain,Methane storage,methane,255,6.358548978717803
2030,Spain,Methane storage,methane,263,7.703473183486681
2030,Spain,Methane storage,methane,328,5.349180249885425
2030,Spain,Methane storage,methane,345,5.419896024492761
2030,Spain,Methane storage,methane,431,6.223530581182496
2030,Sweden,Battery storage,electricity,0,1.0894768501225689e-05
2030,Sweden,Battery storage,electricity,21,2.8285717505749233e-06
2030,Sweden,Battery storage,electricity,32,0.0006684236068111146
2030,Sweden,Battery storage,electricity,77,2.6879740566746413e-06
2030,Sweden,Battery storage,electricity,100,0.00044302176711259863
2030,Sweden,Battery storage,electricity,206,0.0
2030,Sweden,Battery storage,electricity,255,0.0
2030,Sweden,Battery storage,electricity,263,6.844081432247139e-06
2030,Sweden,Battery storage,electricity,328,3.457950767886416e-05
2030,Sweden,Battery storage,electricity,345,0.0005882192319107458
2030,Sweden,Battery storage,electricity,431,7.87066778617482e-06
2030,Sweden,Heat storage,heat,0,0.003767739846025436
2030,Sweden,Heat storage,heat,21,0.0033496593425632213
2030,Sweden,Heat storage,heat,32,0.22841749043495851
2030,Sweden,Heat storage,heat,77,0.013691693298432691
2030,Sweden,Heat storage,heat,100,0.07363122100445116
2030,Sweden,Heat storage,heat,206,0.006171743326509185
2030,Sweden,Heat storage,heat,255,0.0
2030,Sweden,Heat storage,heat,263,0.01810659800259519
2030,Sweden,Heat storage,heat,328,0.00803503671620382
2030,Sweden,Heat storage,heat,345,0.1590036828095613
2030,Sweden,Heat storage,heat,431,0.02334482156127683
2030,Sweden,Hydro storage,electricity,0,1.671014434097005
2030,Sweden,Hydro storage,electricity,21,2.7234069898586424
2030,Sweden,Hydro storage,electricity,32,1.7254398428983815
2030,Sweden,Hydro storage,electricity,77,4.033505533614231
2030,Sweden,Hydro storage,electricity,100,2.65342134719963
2030,Sweden,Hydro storage,electricity,206,2.7394456435734496
2030,Sweden,Hydro storage,electricity,255,3.5337054324564248
2030,Sweden,Hydro storage,electricity,263,2.787933187720313
2030,Sweden,Hydro storage,electricity,328,1.0971038208200168
2030,Sweden,Hydro storage,electricity,345,2.265255123134882
